split,feature_0,feature_1,feature_2,feature_3,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,-0.3615064024925232,2.7657814025878906,5.093182563781738,-2.7059473991394043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.036538600921631,-0.9568097591400146,-6.875828266143799,-6.724125385284424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4047704935073853,-0.5480959415435791,-2.4033243656158447,-0.14940954744815826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.17458310723304749,0.5167356729507446,-0.6450121998786926,-0.8365873694419861,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1660007238388062,-0.3093421757221222,0.941853940486908,0.9009195566177368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.47551900148391724,-3.1638360023498535,-1.241479754447937,0.05931215360760689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.5649545192718506,-3.6156301498413086,-1.8408020734786987,-2.913620948791504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.394029438495636,3.3660125732421875,2.485806941986084,-2.074589252471924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8971078395843506,5.607635021209717,-2.4250473976135254,-3.711181163787842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.805072546005249,-0.900185227394104,-0.17570815980434418,-7.995460033416748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.559332251548767,4.424609184265137,1.3544464111328125,6.30375337600708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4636447429656982,0.4971756041049957,-2.4611611366271973,-0.7999143004417419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9663323760032654,1.3779910802841187,-2.4104363918304443,1.0234178304672241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3184024393558502,0.45059269666671753,-3.796680450439453,-1.0793837308883667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8014647960662842,-1.5010279417037964,1.8218683004379272,-0.915510356426239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.073896646499634,0.5169565677642822,-1.535591959953308,4.559147834777832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5937727689743042,-3.613556146621704,2.727879285812378,-0.9716870188713074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6293415427207947,6.4208760261535645,0.9210495948791504,0.9918580651283264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.6959652900695801,-3.407970428466797,-1.6481633186340332,-6.9808783531188965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.0500965118408203,4.950870990753174,-8.93540096282959,-2.6703906059265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.130805492401123,-0.3115115463733673,-2.4997732639312744,-0.3689870238304138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.099191427230835,-0.5866000056266785,-2.921717882156372,0.04158540442585945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.6130712032318115,2.393873929977417,-1.379348635673523,0.11076842248439789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,5.371461868286133,0.29936298727989197,-0.5096927881240845,-1.1287916898727417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7251003980636597,3.9839890003204346,-0.9062197208404541,2.876553773880005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5726922750473022,-2.3942015171051025,3.2850775718688965,-2.2561333179473877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9211620092391968,-4.609038829803467,3.1908555030822754,1.1280263662338257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.226143836975098,-5.140958309173584,-4.40149450302124,-3.1021714210510254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.21961811184883118,-2.700148105621338,-0.21880817413330078,7.954399585723877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.318962574005127,-0.32434916496276855,-1.9229705333709717,-1.0057164430618286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4041576385498047,0.5431385040283203,-0.7191181182861328,-1.7277189493179321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.632528781890869,0.37357640266418457,-3.199370861053467,-2.663602590560913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.5169572830200195,0.8048850893974304,1.6859639883041382,-0.8491494059562683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7063735723495483,1.7885409593582153,1.3269215822219849,-1.3980541229248047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.42874202132225037,3.420516014099121,1.9301186800003052,2.482208013534546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.783005475997925,-3.156501293182373,-5.138073444366455,4.81116247177124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.0751055479049683,-1.6069955825805664,-1.0963081121444702,7.528219699859619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.5414842367172241,-3.5886178016662598,1.0357239246368408,6.764156818389893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.467373251914978,0.07078374922275543,-2.4158239364624023,-0.9356509447097778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0010850429534912,1.0207786560058594,-3.3989994525909424,-0.4925689697265625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.793009877204895,0.5682311058044434,-4.425682544708252,-1.5144083499908447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4427216053009033,-1.5089095830917358,1.343047022819519,1.5302534103393555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.546403884887695,4.249226093292236,-1.8483890295028687,-0.12280832231044769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6373226046562195,4.816246509552002,-3.45617938041687,2.2216989994049072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.534861087799072,2.1731135845184326,-1.7131580114364624,-3.4885754585266113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.140140533447266,4.259781360626221,3.3882710933685303,3.607085943222046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.3077805042266846,-2.6797571182250977,6.620522975921631,1.3527247905731201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.3790786266326904,0.8013211488723755,-1.6158702373504639,0.050433509051799774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6622171998023987,-0.07646814733743668,-0.7598134279251099,-1.6119657754898071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.12151146680116653,-2.3337957859039307,-1.1381757259368896,-0.27060040831565857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.548364639282227,-1.1304582357406616,-3.9256680011749268,0.959385335445404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.027402225881814957,-2.130685806274414,-3.9907829761505127,-3.6661698818206787,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.294226169586182,4.009653568267822,-3.337733268737793,3.2092623710632324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.4055848121643066,-2.8186023235321045,-8.03983211517334,-0.5310226678848267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.0052907466888428,1.5210111141204834,4.096749305725098,4.326910972595215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.1245849132537842,4.719864845275879,-5.649633407592773,-6.906253337860107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6116769313812256,-0.06759036332368851,-2.4242308139801025,-0.926743745803833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3074028491973877,-0.29780393838882446,-0.8865622282028198,-1.9296835660934448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.25199556350708,2.234060764312744,-0.31572458148002625,0.15604254603385925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.633490562438965,-1.857974648475647,-3.519000768661499,-3.0386197566986084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.30073872208595276,2.3009629249572754,-1.1694786548614502,4.035581588745117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.769356727600098,-4.657459735870361,-0.5225450992584229,-1.5664931535720825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.4365391731262207,4.861734390258789,-6.427668571472168,-2.3219661712646484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.364621639251709,-1.4224822521209717,0.4327124059200287,2.4406540393829346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.0521697998046875,-1.7631597518920898,-5.884291172027588,0.43936872482299805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7267411947250366,-0.33406123518943787,-1.091119408607483,0.3445413112640381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6980546116828918,1.5944501161575317,-0.7824686169624329,-0.08232030272483826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.774024486541748,1.896311640739441,-2.709592342376709,2.020188808441162,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.195068120956421,4.019749641418457,-2.4963135719299316,-0.7397017478942871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7006802558898926,3.4045190811157227,-0.9396668672561646,1.3052037954330444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.21892668306827545,2.362760305404663,-1.786347508430481,-5.607899188995361,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9608442783355713,-5.392077922821045,-5.400604248046875,-2.425528049468994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.4388933181762695,-5.593845367431641,3.523775100708008,-0.43326106667518616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.572460651397705,-2.5419363975524902,-9.768376350402832,2.2010440826416016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.147918224334717,0.9716425538063049,-1.9961453676223755,-0.45622143149375916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3844666481018066,-0.4928775131702423,-2.0897939205169678,-2.0625383853912354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.029922962188721,-1.3287239074707031,-2.470316171646118,-1.1003283262252808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.28742748498916626,-0.8530142903327942,1.442388892173767,-1.910489559173584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.178877830505371,3.2925801277160645,-3.4431393146514893,0.0065277982503175735,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.894425868988037,-0.2889510989189148,1.7152317762374878,-2.6807000637054443,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4655773639678955,4.437558650970459,-1.5688484907150269,-4.775952339172363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.9138014316558838,1.2902911901474,-6.455676078796387,5.034544944763184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.6233108043670654,-6.014795780181885,-7.63667631149292,-2.354207754135132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2685585021972656,0.5809991955757141,-2.185795307159424,0.45307716727256775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1129977703094482,1.587664246559143,-2.3735759258270264,-1.3356809616088867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2297935485839844,-1.0833042860031128,0.4881495237350464,0.009434557519853115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.126595497131348,-0.021123457700014114,0.9440606236457825,1.4258393049240112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.311782360076904,-1.789529800415039,0.7289561629295349,-1.5983964204788208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.349361896514893,0.050484661012887955,-6.482003211975098,0.16870266199111938,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,8.093510627746582,0.1298416554927826,1.0521131753921509,-0.08206693083047867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.148279666900635,-4.3160529136657715,-4.890547752380371,3.544975996017456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.0356225967407227,-3.750135660171509,-9.292847633361816,-1.4505003690719604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3373870849609375,0.8465292453765869,-1.8725478649139404,0.39834052324295044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4117302894592285,1.9961085319519043,-1.5122864246368408,-0.09819236397743225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.584902286529541,0.13883699476718903,-1.007707953453064,-0.10422603785991669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6891796588897705,0.8501256704330444,1.6625478267669678,1.471685767173767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8611148595809937,1.6978306770324707,0.7562747001647949,-4.261162281036377,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,7.481550693511963,-0.5061366558074951,-2.8851118087768555,-1.020133137702942,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.286230087280273,-5.679306983947754,-1.9198657274246216,2.6315765380859375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.258508563041687,2.2018167972564697,-6.985367774963379,-5.901844501495361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.537905693054199,-0.5987550616264343,-7.027334213256836,4.052974224090576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.26637601852417,0.21716414391994476,-1.2463042736053467,0.4067666530609131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.36051222681999207,-0.28159230947494507,-0.33220863342285156,-0.45270153880119324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.8001785278320312,-0.9129197597503662,-0.02214447408914566,0.39249470829963684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.282595634460449,1.378382921218872,-5.115716934204102,0.5616104602813721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.990936517715454,4.329682350158691,-0.2799694538116455,1.694903016090393,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,7.0571184158325195,0.8539125919342041,-2.887382984161377,2.0817251205444336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.347517967224121,-2.3656651973724365,2.799912214279175,-0.6249706149101257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.7705916166305542,7.329390048980713,-0.3918599486351013,-2.3821170330047607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.369136095046997,6.241519927978516,-0.05530162900686264,-4.169182777404785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4667510986328125,-0.4807783365249634,-2.20196270942688,0.36559125781059265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8711422681808472,1.4510412216186523,-3.2260475158691406,-0.5518428087234497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1185482740402222,0.15112240612506866,-1.2416653633117676,-1.1742228269577026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.750514030456543,-0.6425271034240723,-3.0816383361816406,-2.2674877643585205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.3002829551696777,-2.3555305004119873,-2.3501901626586914,1.3542978763580322,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.2090530395507812,3.608386278152466,3.1216206550598145,-0.018083369359374046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.15704137086868286,3.1215150356292725,-7.764703750610352,-1.0343586206436157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.3862331807613373,3.2280356884002686,-6.761006832122803,4.793737411499023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.3948267102241516,4.292967319488525,-9.41836929321289,1.6285293102264404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6696635484695435,0.4224869906902313,-2.70058012008667,-0.38843247294425964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.290011167526245,-0.21094398200511932,-0.7436503767967224,-0.7366576194763184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.16238659620285034,-2.1744346618652344,-1.9485502243041992,0.1508692353963852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9331167340278625,0.5851366519927979,-2.2633540630340576,-3.176992177963257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.188338041305542,4.182032108306885,-2.9159128665924072,-2.900590419769287,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.12920618057251,2.870349407196045,-1.2385770082473755,-4.28257942199707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.800788402557373,0.23331408202648163,-6.1689348220825195,-3.7608962059020996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.1149213314056396,5.090440273284912,1.1052576303482056,2.6860320568084717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.528675556182861,-4.1967878341674805,0.8701359033584595,-4.3031134605407715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.63057804107666,0.2979438602924347,-1.8615281581878662,0.03181828185915947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.3264095783233643,-0.5441268086433411,-0.8808661103248596,-0.006408019457012415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7056015133857727,0.7792813777923584,0.8785027265548706,-1.0852159261703491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.206052541732788,2.2933831214904785,-0.3308049142360687,2.805447816848755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.717907428741455,-1.4311217069625854,-4.1891021728515625,-2.4585659503936768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.668313503265381,-0.8178530931472778,-7.25070858001709,0.7051817178726196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.030950665473938,-2.232104778289795,4.758515357971191,0.48571327328681946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.5018508434295654,-2.579256772994995,3.558237314224243,-5.2264556884765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2254643440246582,-7.5263190269470215,-4.614870548248291,-2.5403835773468018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.8955132961273193,-0.37350553274154663,-2.546133518218994,-0.014370134100317955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.9965524673461914,-0.3752318322658539,-2.7944986820220947,0.7250334024429321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.3166697025299072,-0.9292527437210083,-0.6100573539733887,-2.1860978603363037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.158125638961792,-0.7373307347297668,-4.343829154968262,-0.8752976059913635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.008317947387695,2.9940128326416016,-4.993937015533447,0.7780687808990479,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.359416961669922,-3.553553342819214,0.28391674160957336,3.0828115940093994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.020899295806885,0.5354565382003784,-7.018023490905762,-3.3807621002197266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.543432235717773,4.102941513061523,1.7475532293319702,4.384986877441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.639430046081543,-1.3213021755218506,3.165416717529297,-1.253036618232727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.8480013608932495,1.0033342838287354,-2.123840808868408,-0.5593313574790955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8842363357543945,-0.16680562496185303,-2.0170412063598633,-1.7666999101638794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.993518829345703,1.0684309005737305,-0.6280239820480347,-2.5001814365386963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.871943473815918,-2.1229918003082275,0.4393778145313263,1.9197514057159424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.899973154067993,-2.099287986755371,-1.7263118028640747,4.069367408752441,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.194657802581787,0.6032989025115967,2.1991612911224365,-3.0253844261169434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9481337666511536,6.329453468322754,-2.890256643295288,-1.8538181781768799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.733724117279053,-5.664505481719971,-2.3865585327148438,-2.2764792442321777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.554521322250366,0.8595680594444275,-9.618990898132324,-1.0388189554214478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.0914599895477295,0.4050949811935425,-2.491342782974243,0.24585910141468048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.519177794456482,1.9806448221206665,-2.5223851203918457,-0.4319295585155487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8498107194900513,-1.2861905097961426,-3.7973310947418213,1.4222807884216309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9602480530738831,-0.7041475176811218,1.6904996633529663,-1.9264119863510132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.0606155395507812,1.2271384000778198,-5.786048889160156,2.1562418937683105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.192258358001709,0.2157050371170044,-2.700165271759033,0.5503084659576416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.995591163635254,-2.540402889251709,1.2606353759765625,-4.600345134735107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.5324997901916504,-3.4746358394622803,0.30767083168029785,-4.630155563354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.166123390197754,5.520235538482666,-3.082056760787964,2.6701278686523438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2911473512649536,0.4502114951610565,-1.4851287603378296,0.6059343218803406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.338412046432495,0.0009273966425098479,0.11752210557460785,-0.45128706097602844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8824325799942017,0.27828407287597656,-0.21437451243400574,-2.789790391921997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6799018979072571,-1.798016905784607,1.1540772914886475,1.4324724674224854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8662388324737549,4.869744300842285,-0.18464922904968262,0.2986585199832916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.663651466369629,3.305171251296997,-0.1171618327498436,3.5840816497802734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.5233073830604553,-2.698169708251953,3.49621844291687,-3.6864962577819824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.901925086975098,-2.118102550506592,-4.33012580871582,3.448312997817993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.555979251861572,0.42771854996681213,4.258408546447754,4.362853527069092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.4121127128601074,0.5480253100395203,-2.2642476558685303,-0.006629178300499916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.073981285095215,-0.7431720495223999,-0.7336703538894653,0.2435397207736969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.62481951713562,2.0956695079803467,-2.956446886062622,-0.22073765099048615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,5.61716365814209,0.5352147817611694,-2.054685354232788,-0.7439084053039551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9446948766708374,-4.830046653747559,-1.4830912351608276,-0.3543630838394165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.3202285766601562,3.8952484130859375,-2.5009560585021973,4.10637092590332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.950852870941162,-4.678524017333984,-1.2077991962432861,1.7493880987167358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.5111799240112305,3.502143144607544,-5.10758113861084,4.958028316497803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.5956027507781982,-0.2706933319568634,0.9201330542564392,-8.591955184936523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.725578784942627,0.580953061580658,-1.344226598739624,-1.0305681228637695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7951712608337402,1.5240957736968994,-2.6530673503875732,0.9145563244819641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6590415239334106,2.262943983078003,-1.4379323720932007,-2.334784984588623,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,5.376914978027344,-1.2003910541534424,-1.261168360710144,-0.7398829460144043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.16959825158119202,-0.9361079335212708,-0.1298149824142456,4.122762203216553,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
