split,feature_0,feature_1,feature_2,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,0.6901006698608398,-2.179375410079956,1.1549081802368164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9692813158035278,-5.272159099578857,-0.7306970953941345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.9955813884735107,1.9275774955749512,-2.7464818954467773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.0721124410629272,0.8604925870895386,3.551326274871826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3666869401931763,4.9799113273620605,-4.462940692901611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.211223602294922,2.16030216217041,3.7034449577331543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.409071445465088,-9.360695838928223,-3.192720651626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4826738834381104,-1.0003035068511963,-1.8055317401885986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.340283155441284,-2.0158660411834717,-1.0084284543991089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5862923264503479,-0.4584140181541443,-4.586715221405029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3326472043991089,2.4609053134918213,-2.3347222805023193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.336808204650879,-3.549299478530884,-5.333432674407959,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.317598819732666,0.18790540099143982,-2.4286797046661377,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.994272232055664,-4.5287299156188965,-6.04082727432251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.65118145942688,6.27363395690918,-2.4284417629241943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2159587144851685,5.6725263595581055,-6.983808994293213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2809590101242065,-1.8073267936706543,-1.1471859216690063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8073412179946899,-2.60345196723938,-0.9175636768341064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.079996109008789,-2.6370251178741455,0.4393847584724426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.228132486343384,1.404988408088684,-4.044029712677002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.387885093688965,2.347726583480835,-3.1543405055999756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.321657657623291,-0.29739174246788025,-0.42411601543426514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5155574679374695,-2.902101755142212,-8.4999418258667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.381995677947998,-4.247147560119629,-4.865997314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.3398895263671875,4.039059162139893,-8.85842227935791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5689231157302856,-1.413243293762207,-1.882599949836731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6469700336456299,-3.4198482036590576,-1.6579982042312622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8818933963775635,0.5604823231697083,-3.976215124130249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2241723537445068,-2.6380019187927246,1.6117562055587769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.14729763567447662,2.126225233078003,1.749332308769226,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.1195878982543945,1.9119175672531128,-0.0703025534749031,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.3481403589248657,-7.66289758682251,0.7742836475372314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.7006475925445557,4.139007091522217,-6.57464599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.9887332916259766,-10.042183876037598,-0.7978158593177795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.801918625831604,-1.6393712759017944,-2.696373462677002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2316531538963318,-3.1756372451782227,-2.6448726654052734,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7145378589630127,-2.0499019622802734,-3.756889820098877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4298102855682373,-2.996201992034912,-4.826963901519775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.440434455871582,-3.248218536376953,1.9250720739364624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.105125904083252,4.320222854614258,-2.1723132133483887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.836427688598633,-2.4799559116363525,-7.0744829177856445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.39398545026779175,5.111204147338867,-6.358025550842285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.741142988204956,-8.352869987487793,3.5072124004364014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6823824644088745,-1.4064829349517822,-2.7404510974884033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1562042236328125,-3.299060106277466,-2.12856125831604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.864938735961914,-1.055855631828308,-3.6530303955078125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.33068862557411194,2.3983073234558105,-2.502018451690674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0168732404708862,-6.349821090698242,-1.0154138803482056,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.205838680267334,-2.6964728832244873,-0.7861058115959167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.6704423427581787,-5.698062896728516,1.8136712312698364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.547780513763428,3.6146440505981445,3.035832166671753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.71153450012207,1.582079529762268,-9.154552459716797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3006618022918701,-0.7337614297866821,-1.803054690361023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.35660380125045776,0.24605369567871094,-2.82546329498291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6979305744171143,-0.9474144577980042,0.3230910897254944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.40508705377578735,-1.7249473333358765,2.2388052940368652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.50201678276062,-5.268337726593018,-3.0364556312561035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.302306652069092,-1.2701175212860107,-0.5650824308395386,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.912350177764893,-5.597925662994385,-0.5535388588905334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.125833511352539,-4.703312873840332,-4.625831127166748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.139436721801758,-2.307037830352783,3.0548462867736816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.15778684616088867,-1.601523518562317,-1.0931514501571655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7103822231292725,-3.051138162612915,-2.0058939456939697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4478921592235565,1.050742745399475,-0.39412206411361694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4033036231994629,-4.077290058135986,-4.572837829589844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.041790008544922,-3.226919412612915,-1.1134628057479858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.637043476104736,-2.496368408203125,-4.78860330581665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.199174880981445,-4.322658061981201,0.9395156502723694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.082545757293701,3.637993812561035,1.0983555316925049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.5158442258834839,-0.6123485565185547,-10.642398834228516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5971295237541199,-2.2430155277252197,-2.3179969787597656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.270613670349121,-2.3725967407226562,-2.2301812171936035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2985928058624268,-0.34378620982170105,-2.4060239791870117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.558327078819275,-2.0085816383361816,2.0876107215881348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.1053407192230225,3.2906289100646973,-1.0749629735946655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.69810152053833,-2.5158755779266357,-5.968944072723389,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.60592120885849,-6.968735218048096,2.5252463817596436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.6557114124298096,-7.745085716247559,1.9379619359970093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.5540024042129517,-9.508928298950195,2.0835137367248535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.007001605816185474,-1.9352155923843384,-2.3872389793395996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8748922348022461,-0.6965771317481995,-2.9124064445495605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9064979553222656,-1.7926748991012573,0.8344045877456665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.148665904998779,-0.8407331109046936,-3.4529993534088135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.7172820568084717,-5.655664920806885,-0.16197380423545837,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9252254366874695,-4.555046558380127,3.3598384857177734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.41115039587020874,-8.31796932220459,-1.0533250570297241,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.289626121520996,0.7060314416885376,-1.8050196170806885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.369067668914795,-4.649194717407227,0.9798092246055603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.389009565114975,-1.6727333068847656,-1.7030532360076904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0923596620559692,-1.8357911109924316,-0.7270304560661316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.228071689605713,-2.9059085845947266,-3.765735149383545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4198847711086273,-0.48684313893318176,2.1396727561950684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.548412322998047,1.5786477327346802,-1.2676122188568115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.99503231048584,0.3836653530597687,-3.5887184143066406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.768095970153809,1.605126142501831,-0.5140990018844604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.588551640510559,6.289362907409668,-3.6167032718658447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,9.159928321838379,-1.2877296209335327,-4.454906463623047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6351135969161987,-2.016335964202881,-0.9430902600288391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.539595127105713,-1.0759207010269165,-1.5642213821411133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7550733089447021,-0.1903633028268814,0.7229928374290466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.86222767829895,0.5192042589187622,-2.370880126953125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.4409661293029785,2.603372097015381,-3.916499376296997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.606588363647461,-5.731700897216797,1.903781533241272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.737085819244385,2.4291906356811523,-4.493425369262695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.8023643493652344,-7.368497848510742,3.464782476425171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.6558380126953125,1.5810118913650513,4.173459053039551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.909263551235199,-2.3092331886291504,-2.070082187652588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7508607506752014,0.5685693025588989,-1.8094929456710815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.421159029006958,1.0277986526489258,-0.022920968011021614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1284277439117432,0.4618978500366211,1.3417398929595947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.411705493927002,-3.7060437202453613,1.683213233947754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.3562469482421875,-3.6145498752593994,0.8706214427947998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.214414119720459,-5.342615604400635,-2.0294039249420166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.670461177825928,-4.486184597015381,-0.30673351883888245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.417538166046143,5.747444152832031,0.7374144792556763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.24109549820423126,-0.8948582410812378,-1.9687809944152832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3560903072357178,-2.1593470573425293,-1.2007132768630981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.42386120557785034,0.24322359263896942,-4.030616283416748,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.2191996574401855,1.2363306283950806,-0.6962977051734924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.4830434322357178,-3.839600086212158,1.3825297355651855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.1457633227109909,-2.9029717445373535,-7.544501781463623,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8513131141662598,2.8880724906921387,-7.07246208190918,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.948724746704102,-7.602726459503174,-4.336440086364746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.456282138824463,-7.995001792907715,-6.386072158813477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3512078523635864,-1.4060708284378052,-2.380359649658203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9933969974517822,-1.5362672805786133,-0.5144312381744385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4546310901641846,0.10484159737825394,-3.3375000953674316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7065337300300598,1.5676121711730957,-4.399317741394043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.28605279326438904,-1.760386347770691,3.1671276092529297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.327225685119629,-4.115129470825195,-6.814905643463135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.140847682952881,-7.367673873901367,-2.7303874492645264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.138374090194702,3.8495514392852783,-6.477461338043213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.9542975425720215,-0.14681942760944366,-8.8502779006958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.2931648790836334,-1.1592588424682617,-2.159456491470337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5370078086853027,-3.045808792114258,-2.0958306789398193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4511384963989258,1.4312608242034912,-2.048708438873291,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6697540283203125,-5.216136932373047,-1.9786124229431152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.212922096252441,2.008131265640259,-1.6140588521957397,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.362067222595215,-0.3902086317539215,2.659276008605957,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.25541353225708,-5.92834997177124,0.8667443990707397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.365705728530884,5.337060928344727,2.1408069133758545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.2874648571014404,-9.495118141174316,-2.692519426345825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
origin,0.57834248483387,-1.4229647976405917,-1.7460146460108297,,,,,,,,,
