split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,1.3642300367355347,4.492483139038086,1.95046865940094,0.5033344030380249,-2.1890344619750977,1.6980736255645752,-1.9391798973083496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4798834323883057,0.21454454958438873,-0.024544764310121536,-0.11755498498678207,-4.8868560791015625,3.1127214431762695,-1.115738034248352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7877837419509888,5.9885406494140625,3.002396583557129,-0.009593058377504349,-3.177490711212158,2.1813266277313232,-1.7403079271316528,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.562812328338623,-2.400635004043579,2.0616366863250732,-0.7694308161735535,0.24069109559059143,3.693044662475586,2.0649471282958984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.5502395629882812,0.9477802515029907,-2.0464706420898438,-4.423978328704834,-2.97267484664917,4.393757343292236,-5.360686779022217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9074078798294067,1.911603569984436,-0.24647194147109985,-0.41938814520835876,-1.7591938972473145,0.66867995262146,-1.2252177000045776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.411994695663452,0.9318002462387085,-0.04570472240447998,0.42585310339927673,-1.6770321130752563,-1.3180989027023315,-1.168188214302063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.452407121658325,2.2330408096313477,-0.005625857040286064,1.6176869869232178,-1.8690180778503418,-0.1456158459186554,-2.2326838970184326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.070466995239258,4.515478610992432,-0.13110364973545074,2.161433696746826,-0.4088701009750366,-0.4881453514099121,-2.440061569213867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8809329271316528,-1.062982439994812,1.180647611618042,-1.4678133726119995,0.3921763300895691,-0.7591550946235657,2.0906894207000732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9641607999801636,0.4212551414966583,1.0688340663909912,3.9280877113342285,-3.410102128982544,-0.9179615378379822,-3.325000524520874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.6872272491455078,7.050289154052734,2.6469576358795166,-1.7226358652114868,-0.95709627866745,1.2389994859695435,-0.6504663228988647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.771393358707428,0.37300974130630493,-1.9099297523498535,3.1685376167297363,1.9446762800216675,-4.982089042663574,-3.7366788387298584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.680457353591919,1.6956863403320312,0.8659011125564575,-0.210969015955925,-1.5689018964767456,-0.1557464897632599,-1.073044776916504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.555450677871704,3.0403590202331543,-0.14778561890125275,-0.2768707573413849,-1.0802958011627197,0.9882601499557495,-1.589507818222046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1587364673614502,1.1176384687423706,2.10050106048584,-0.45458269119262695,-2.753929376602173,0.6135517358779907,0.04615649953484535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.041501760482788,0.010634238831698895,0.29577887058258057,0.21807655692100525,-2.5991766452789307,-3.0819194316864014,-1.9334959983825684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.004870101809501648,4.586872577667236,1.5234540700912476,3.236332654953003,-2.2649221420288086,-0.259429395198822,-0.7464615702629089,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9362508058547974,-0.019595662131905556,2.9797377586364746,3.3158910274505615,0.14089444279670715,3.1364006996154785,-1.0583007335662842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.387940883636475,1.5674655437469482,1.3540713787078857,0.00043982925126329064,-5.665455341339111,-1.4743072986602783,-4.227575778961182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.9608089923858643,3.988229513168335,4.450450420379639,-0.9237200617790222,1.4891802072525024,0.19128142297267914,-4.460693836212158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5257344245910645,0.9220818281173706,0.06526242941617966,-0.07377295196056366,-1.5456287860870361,-0.26884278655052185,-0.8387441039085388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1501569747924805,2.37736439704895,-0.581969678401947,-1.3093178272247314,-0.6718119382858276,-0.39446723461151123,-2.0626602172851562,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.857985734939575,0.45325878262519836,-0.04087904468178749,-1.3871837854385376,0.10677539557218552,0.9268473982810974,-0.05991881340742111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7582231760025024,2.778256893157959,-1.5900578498840332,2.0215117931365967,-1.4901642799377441,2.809913158416748,-1.42612624168396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.926417350769043,3.9012935161590576,-2.352897882461548,-1.9129036664962769,-1.7639652490615845,-1.603540062904358,-2.787675619125366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4733397960662842,-0.17307041585445404,2.2360098361968994,0.9068315029144287,-2.0975871086120605,-4.294058799743652,1.4432666301727295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.07595653086900711,2.272484064102173,-2.9649531841278076,-3.524355173110962,-0.3864626884460449,-4.434497833251953,-3.436382532119751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.184683084487915,-2.200545310974121,4.241049289703369,-1.9625414609909058,0.6441053152084351,-0.10052064061164856,2.0228610038757324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3854566812515259,1.1655508279800415,-0.678490400314331,-0.48056355118751526,-1.014635682106018,-0.07105489075183868,-1.0308750867843628,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3661320209503174,2.2050116062164307,0.5323113799095154,-0.25236624479293823,-0.3291718661785126,1.1782433986663818,-0.6942268013954163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.386355400085449,2.536125421524048,-0.822788417339325,-0.44883859157562256,-2.258883237838745,1.3275529146194458,-3.1394526958465576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1249922513961792,-0.02855541929602623,-0.8980811834335327,2.4632673263549805,-2.122525691986084,-1.194462776184082,-2.7629332542419434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.0248119831085205,1.4325631856918335,-0.9411592483520508,0.4984292685985565,-2.878089189529419,-0.7787127494812012,2.6790151596069336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.14797662198543549,4.452432632446289,-0.7345418930053711,-2.4085192680358887,-5.754171371459961,-0.5494334697723389,-0.09459671378135681,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.7896614074707031,3.2433784008026123,-1.4707555770874023,0.45368361473083496,-6.562199592590332,-1.2358511686325073,2.7300620079040527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.8218255043029785,0.8512315154075623,-2.9467358589172363,-1.316070795059204,-2.894392251968384,-1.2344801425933838,-5.575815677642822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3731313943862915,2.1027870178222656,0.26622501015663147,-0.11570201069116592,-0.8134640455245972,0.38784751296043396,-1.7852553129196167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3848228454589844,1.0489907264709473,-0.45046374201774597,-1.303039312362671,-1.8408654928207397,0.8916130661964417,-0.9526827335357666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.841377019882202,1.4060003757476807,0.5671274065971375,1.5374281406402588,-1.2203720808029175,-1.7336729764938354,-0.31881949305534363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4946149587631226,3.663379430770874,-0.25710824131965637,-2.9072132110595703,-0.8422848582267761,0.35814008116722107,-3.2057056427001953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.05129501223564148,4.445681571960449,0.1764998883008957,2.7028446197509766,0.26726794242858887,-0.9943864345550537,-3.1112430095672607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.691237688064575,0.7017358541488647,-2.3196983337402344,0.48327237367630005,2.589552402496338,-3.470515251159668,-0.40746283531188965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.591217041015625,3.6827783584594727,-2.325603485107422,-2.6339473724365234,1.510283350944519,-1.951509714126587,-4.687319755554199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.5268125534057617,4.010168552398682,5.132676601409912,-1.971035122871399,-0.6411900520324707,4.450127601623535,1.951953649520874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3711274862289429,1.1397384405136108,0.2782362699508667,0.3427514433860779,-0.9523126482963562,0.0075379000045359135,-1.483091950416565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.844559669494629,1.9708958864212036,-0.30830782651901245,-1.5538440942764282,-1.2023978233337402,0.5735757350921631,0.11674468964338303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.749927043914795,1.445453405380249,-0.5157186985015869,0.0955066829919815,0.18484175205230713,-0.8052117228507996,-0.3784946799278259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.93961238861084,0.38646140694618225,1.4808427095413208,-0.5043452382087708,0.9904922842979431,0.13662907481193542,-1.7054634094238281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.913801908493042,2.7869482040405273,-1.1293469667434692,-4.1854166984558105,-0.14975793659687042,-1.8315353393554688,0.07846811413764954,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7307168841362,-2.0396413803100586,3.963674783706665,-1.8809148073196411,-1.792931079864502,1.0634417533874512,-1.8530468940734863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.3682284951210022,1.4231055974960327,-2.630577802658081,-4.917759895324707,1.6333376169204712,2.5687506198883057,0.011994044296443462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.068578720092773,2.9086811542510986,3.7591450214385986,-2.906937599182129,-2.9499802589416504,0.5729446411132812,-5.127706527709961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.286496877670288,1.542109489440918,-0.3564285933971405,0.027626728639006615,-1.0982763767242432,0.07135850191116333,-0.7943953275680542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0487728118896484,1.0105849504470825,1.4061408042907715,-0.15016262233257294,-1.208736538887024,-0.13493932783603668,-0.019747745245695114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7586997151374817,2.1147408485412598,1.721264362335205,1.5553255081176758,-1.003774881362915,0.9726885557174683,-2.3300271034240723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.1416256427764893,3.9584217071533203,-1.9220675230026245,-0.46570056676864624,0.07916847616434097,-1.3594813346862793,0.7344996929168701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.5999245643615723,2.3799145221710205,-0.6796556115150452,3.2789855003356934,0.6337583661079407,-1.582503080368042,-2.524333953857422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.42692309617996216,0.5674341320991516,-1.9812341928482056,3.389434576034546,-3.4966671466827393,0.10630112141370773,-4.207096099853516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.4081813097000122,-3.8975253105163574,-0.0036735686007887125,2.72749924659729,-0.8411259055137634,2.241875648498535,-0.8655354380607605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.5818932056427,-2.9632065296173096,-0.19067536294460297,1.3950403928756714,-6.626824855804443,-0.8402886986732483,-3.3278260231018066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4763981103897095,1.673505187034607,-0.6660770177841187,-0.5401715040206909,-0.7907467484474182,0.20407739281654358,-0.6707562208175659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8400846719741821,1.7303794622421265,0.544745147228241,0.44567441940307617,-1.2448674440383911,0.5870950818061829,-2.7871646881103516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1514155864715576,1.2227222919464111,-0.4187813699245453,1.912278413772583,-2.263979434967041,-1.5684994459152222,-1.5642180442810059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.6972765922546387,3.0056047439575195,2.3895020484924316,-0.024452438578009605,-1.2977454662322998,0.16629233956336975,-3.7497916221618652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7786998748779297,1.524882435798645,-1.0931262969970703,1.9179823398590088,-3.5607240200042725,3.0009164810180664,1.2440624237060547,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8229047060012817,2.3873391151428223,0.37229806184768677,-1.050991415977478,2.500560998916626,-2.5200531482696533,-4.041348457336426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.2139272689819336,4.606767177581787,-1.0983006954193115,-5.648016929626465,-3.361994743347168,-0.9093562364578247,0.9517380595207214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.084913730621338,4.783393383026123,-4.253049373626709,-2.538175582885742,-2.8174359798431396,-3.2548141479492188,-5.3265299797058105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7865097522735596,1.3417152166366577,-0.39165154099464417,-0.551242470741272,-0.7486252784729004,-0.11294727027416229,-0.7626246809959412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4815491437911987,1.3551466464996338,-0.13103453814983368,1.5084079504013062,-1.4237592220306396,-0.8087303638458252,-1.66473388671875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.759063243865967,2.6041312217712402,-0.8492835164070129,-0.8672163486480713,-3.4997060298919678,-0.5852196216583252,-1.2193002700805664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.2534666061401367,-0.44489145278930664,0.8266406059265137,-0.8657821416854858,0.7605800032615662,-0.4085262715816498,-2.588493585586548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.39978906512260437,1.8597371578216553,2.455503463745117,0.788301944732666,-0.6148607134819031,-3.046224355697632,1.530300498008728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.35157310962677,-1.5331135988235474,2.1661839485168457,-1.6355080604553223,-5.049117565155029,-0.4019002616405487,-1.4825692176818848,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.5163018703460693,2.8022449016571045,1.4189448356628418,1.5308493375778198,-5.147970199584961,4.7177019119262695,0.286327600479126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.3093225955963135,5.707077503204346,2.9207780361175537,-2.427542209625244,3.041219472885132,-0.08235001564025879,-2.4885799884796143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.28641939163208,2.278796672821045,-0.34034258127212524,0.043078016489744186,-1.3098944425582886,0.026910901069641113,-1.8587688207626343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7855254411697388,2.8736889362335205,1.1064262390136719,0.6995517015457153,-1.2911220788955688,0.8555759191513062,-0.8748146295547485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.11245910823345184,3.1561472415924072,-1.3486354351043701,1.198161005973816,-1.4924236536026,0.8561531901359558,-2.1233410835266113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.0403347872197628,3.3206632137298584,-0.3679329454898834,1.0507558584213257,-3.9732847213745117,-1.6119134426116943,-1.0596905946731567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6574970483779907,2.527653932571411,-4.296973705291748,0.6662203669548035,-1.2484514713287354,0.957242488861084,-3.259394884109497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.02019478566944599,-0.42868009209632874,-0.3330645263195038,-4.778738498687744,0.47917234897613525,-1.0640783309936523,-2.8415727615356445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.561579704284668,-3.886296510696411,-2.551483392715454,0.6092316508293152,-0.606428325176239,1.2298455238342285,-3.7145540714263916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.6211616396903992,-3.332228422164917,3.7010607719421387,-1.3172608613967896,-1.569431185722351,-0.22028642892837524,3.161750316619873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.741912841796875,1.08197021484375,0.22272947430610657,-0.43535828590393066,-1.1877080202102661,-0.21459589898586273,-1.5405941009521484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.222489833831787,1.229748249053955,-0.6528381705284119,-0.975161075592041,-0.31636664271354675,0.2570562958717346,-2.128912925720215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3161216974258423,0.9102937579154968,-0.6513968706130981,-0.26158252358436584,1.0918242931365967,1.5405516624450684,-1.2993841171264648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3751866817474365,4.035027503967285,0.9367677569389343,2.232520580291748,-0.024589939042925835,1.3862169981002808,-0.6630785465240479,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.08298397064209,2.851529836654663,-0.415880024433136,-1.9786854982376099,1.8248786926269531,-2.7165002822875977,-0.3735342025756836,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5149472951889038,-1.8415508270263672,3.4470016956329346,-2.2015318870544434,-2.4681246280670166,1.1061145067214966,-1.3775441646575928,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.662474155426025,1.9798943996429443,-2.2897536754608154,2.0637190341949463,-2.546947956085205,4.995652675628662,-2.6866137981414795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.174285411834717,4.6987104415893555,1.6965357065200806,-4.402135848999023,1.1013644933700562,0.35285118222236633,-3.781670093536377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.8559725284576416,2.0855672359466553,0.5227437615394592,-0.08510099351406097,-1.1303703784942627,-0.5013536214828491,-1.4379563331604004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.972624659538269,2.219956398010254,-0.7921841144561768,-0.031164662912487984,-0.14835073053836823,-1.2313438653945923,-0.7585246562957764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1759285926818848,3.5358903408050537,-0.35554787516593933,1.2591441869735718,-1.9590306282043457,-1.5689924955368042,-1.5825920104980469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3415613174438477,3.8708348274230957,-0.08932431787252426,-1.9099857807159424,-3.2372868061065674,2.0615243911743164,-0.3638477027416229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.5322635173797607,-0.8213136792182922,-0.5675906538963318,-1.2672494649887085,-2.6125893592834473,0.40058189630508423,-4.7710041999816895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.8840363025665283,-0.970921516418457,2.9101109504699707,-2.010995388031006,-2.720595359802246,-0.32885581254959106,-4.549558162689209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.06481307744979858,-0.3946451246738434,-3.995394468307495,3.605700731277466,1.8907610177993774,0.7420758008956909,0.23885789513587952,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.510190486907959,3.187973737716675,2.5488109588623047,1.6031959056854248,-4.713881969451904,-5.968716144561768,0.679598867893219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3980686664581299,1.2831124067306519,-0.21224674582481384,0.43624550104141235,-1.1650599241256714,-0.5574331283569336,-1.1803617477416992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5598843097686768,1.053934931755066,0.593787670135498,0.11297991126775742,-1.3105705976486206,1.7648040056228638,-1.3127961158752441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7975909113883972,0.6959088444709778,-2.0665392875671387,0.08869625627994537,-0.6403224468231201,-1.5778826475143433,-0.6859691143035889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8981542587280273,-0.3875199556350708,0.07564844936132431,-1.303278923034668,-2.567713975906372,2.7318475246429443,-0.25034013390541077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.008543848991394,0.12372887134552002,-0.18341484665870667,2.7206807136535645,-0.05762149393558502,3.1600871086120605,0.5514248609542847,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.03975510597229,4.293530464172363,-1.3963795900344849,0.45169973373413086,1.052013874053955,-0.926940381526947,-0.10320090502500534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.4352737665176392,3.9691097736358643,-2.1698660850524902,-2.621565818786621,-3.876678943634033,4.185657024383545,-0.013221384026110172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.363591194152832,6.569738388061523,1.0530719757080078,0.9977737665176392,3.4826602935791016,-1.1392741203308105,-3.584348201751709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3659825325012207,2.0709855556488037,-0.03779134154319763,0.6607843637466431,-1.1514874696731567,-0.44903072714805603,-0.9950022101402283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.804018497467041,2.143796443939209,-0.9828112721443176,-0.2650783658027649,-2.155647039413452,-0.3506337106227875,-1.4984647035598755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5690147876739502,1.5777126550674438,-0.08265988528728485,1.2830314636230469,1.2689368724822998,-0.1797800064086914,-1.7656481266021729,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.04858630150556564,3.0595335960388184,-0.6621818542480469,-0.19866837561130524,-2.61920166015625,-3.1393516063690186,-1.0931415557861328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.898919701576233,0.5309697985649109,-1.8534293174743652,-0.2753255069255829,0.7149467468261719,0.6249995827674866,2.8661856651306152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.248849868774414,2.2497849464416504,1.0702840089797974,-3.220932722091675,0.29743269085884094,0.5498401522636414,-0.5627889633178711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.727344036102295,2.1296675205230713,3.133826971054077,-0.16923753917217255,-0.013431711122393608,-3.188065528869629,-1.024808645248413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.5314810276031494,6.001981735229492,4.801770210266113,-2.4486165046691895,-4.01656436920166,-2.8694918155670166,-1.6160904169082642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7330631017684937,2.213832378387451,0.08338805288076401,0.07733699679374695,-1.2071375846862793,-0.23558226227760315,-1.4776761531829834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8523088693618774,1.6931155920028687,1.536502480506897,-0.12502990663051605,-1.2351124286651611,-0.8377531170845032,-0.3150915801525116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.590080976486206,2.2657699584960938,-1.0702790021896362,-1.1471911668777466,-0.6617305278778076,-1.895340085029602,0.24940192699432373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.4978997707366943,2.309722423553467,-1.2254576683044434,0.5238012075424194,-2.519712209701538,0.04575822874903679,1.755131483078003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.10825733840465546,3.0154402256011963,4.384203910827637,0.31424784660339355,-2.3963940143585205,0.7611373662948608,-0.6621510982513428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.1519388109445572,2.6362195014953613,1.6411223411560059,-1.1937345266342163,0.23532982170581818,-4.364027500152588,1.5748887062072754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.0391082763671875,2.729640007019043,-3.8053641319274902,-3.7727062702178955,-2.4444150924682617,-2.1813693046569824,-2.290168285369873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.9146926403045654,-2.488588571548462,4.4558796882629395,0.8208143711090088,-2.7413077354431152,1.4589825868606567,-2.2936794757843018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9372541904449463,1.4494348764419556,-0.3111368417739868,0.014683962799608707,-1.531105399131775,-0.10394858568906784,-1.7662283182144165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2879355847835541,2.439373254776001,0.7269830107688904,-0.4400448501110077,-2.3207991123199463,-0.4916696548461914,-0.7204790711402893,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9674471616744995,3.156595230102539,-0.1883399933576584,1.6319197416305542,-1.4813683032989502,-1.8442127704620361,-0.8474480509757996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.755557060241699,-0.8078628182411194,0.7393894791603088,-2.2576498985290527,-2.521956443786621,-0.4380914866924286,-1.929827094078064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8768203854560852,2.7034685611724854,4.147836685180664,-0.776878297328949,0.6619715690612793,-0.3388046622276306,-2.5428435802459717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8755465745925903,2.5262532234191895,1.867073655128479,0.3243996500968933,0.5351741909980774,5.332731246948242,-1.61431884765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.8043618202209473,1.588291883468628,0.7306447625160217,5.173572063446045,-1.8455047607421875,3.656766176223755,-2.20483136177063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.5410382747650146,-2.219331979751587,-4.663577079772949,-0.1571781486272812,0.5900521278381348,-4.0451202392578125,0.32146313786506653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.8133344650268555,1.3252227306365967,0.23540593683719635,0.33870136737823486,-1.0528489351272583,-0.3535570800304413,-0.6905397176742554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.870743751525879,1.6891027688980103,0.4757786691188812,0.0803619995713234,-2.432370185852051,0.3345893621444702,-0.6111949682235718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0122387409210205,-0.41450390219688416,-1.178417682647705,-0.5368993282318115,-0.5014340877532959,0.875758945941925,0.022199565544724464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9943007230758667,2.4413771629333496,0.1527901142835617,0.5142056345939636,0.6156785488128662,1.1195119619369507,-3.1938319206237793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.502383708953857,1.4865994453430176,-1.012458086013794,-0.15824604034423828,-0.612310528755188,-2.253251552581787,-2.4494500160217285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.1572277545928955,1.9876422882080078,-2.5731253623962402,2.5614242553710938,2.69427227973938,1.3924622535705566,0.258913516998291,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.02033286914229393,-3.5620803833007812,-1.5646345615386963,2.393120050430298,-1.4523030519485474,2.1781716346740723,1.1526833772659302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.7283886671066284,5.760260581970215,-3.623520851135254,-4.353532314300537,-2.116823196411133,-0.6156824827194214,-5.065746307373047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
