split,feature_0,feature_1,feature_2,feature_3,feature_4,class_0,class_1,class_2,class_3,class_4,class_5,class_6
test,0.31498512625694275,1.1764296293258667,2.056966543197632,-0.3098401725292206,-3.6693849563598633,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6359907984733582,1.7609342336654663,-0.3499268591403961,1.493620753288269,-2.7877254486083984,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7272080183029175,4.821064472198486,1.2958484888076782,-1.2616350650787354,-1.712862253189087,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.0448219776153564,2.037058115005493,0.8590421080589294,0.7597046494483948,-6.1007609367370605,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.546232223510742,2.768911123275757,0.4748849868774414,-2.3555595874786377,-3.921828508377075,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.512700080871582,4.610047340393066,1.015783429145813,1.4369770288467407,-7.569863796234131,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8555322885513306,1.2071539163589478,1.5544965267181396,-0.9423905611038208,-2.0505423545837402,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8637081384658813,2.27166485786438,2.0349769592285156,-0.49243658781051636,-1.808553695678711,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8019976615905762,1.8700134754180908,2.8487040996551514,-2.2709903717041016,-3.1952435970306396,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.1587066799402237,-0.8543835878372192,1.3692543506622314,3.2396578788757324,-1.273054838180542,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.6810953617095947,4.484559059143066,-0.43103930354118347,1.0161986351013184,-3.1378448009490967,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.0967793464660645,3.8618996143341064,4.44500732421875,-2.9728689193725586,-5.350639343261719,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.200494766235352,5.381174087524414,0.7345407605171204,1.194900631904602,-5.155523777008057,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5609337091445923,1.1753365993499756,1.2850055694580078,-0.2249191403388977,-1.3625797033309937,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1345231533050537,1.481634259223938,0.9985162019729614,1.759087324142456,-1.1263474225997925,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7759793996810913,0.9054569602012634,1.2983355522155762,-1.3467352390289307,-1.234320878982544,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6249879598617554,3.5952157974243164,-0.8688374757766724,-1.9247196912765503,-1.107442855834961,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.027212619781494,2.661142349243164,0.2886715531349182,-0.093912273645401,1.5048915147781372,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.043547116219997406,-2.5845460891723633,-0.29179736971855164,3.9203453063964844,-2.915179491043091,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.9730589389801025,2.119795560836792,-2.7531769275665283,2.1115670204162598,2.058903455734253,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5549383163452148,1.5550178289413452,1.2043620347976685,-0.2808540165424347,-0.9940799474716187,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9669265747070312,2.814868211746216,2.910503625869751,-0.22404953837394714,-1.7884424924850464,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.2549965381622314,0.38794228434562683,2.30568528175354,0.9501945376396179,-2.544006109237671,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.9554367065429688,1.0868083238601685,0.4717092514038086,-2.1321301460266113,-3.439314603805542,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.9305343627929688,2.1275322437286377,2.5063207149505615,-4.312964916229248,-2.228214979171753,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.1501529216766357,2.0851094722747803,2.688713312149048,5.4885334968566895,-2.5752508640289307,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.398643970489502,2.9791181087493896,-1.7784217596054077,-2.9320459365844727,1.8251910209655762,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.742159366607666,0.6461490988731384,1.6967254877090454,-0.4376715123653412,-1.2945442199707031,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4236644208431244,1.8734807968139648,-0.3184041380882263,-0.06936060637235641,-1.853201985359192,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8390374183654785,2.8852427005767822,2.856961250305176,1.7898660898208618,-0.9543639421463013,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.13731133937835693,2.207803249359131,4.286174297332764,0.24715515971183777,-4.475632190704346,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.835872173309326,1.6004589796066284,5.835122108459473,-1.4326508045196533,-2.5159270763397217,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.2986162304878235,2.97331166267395,5.727072715759277,2.88307785987854,-4.598820686340332,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.214800238609314,-1.3091371059417725,3.770049810409546,3.397947072982788,3.2264184951782227,0.0,0.0,0.0,0.0,0.0,0.0,1.0
origin,0.7772851036772,1.3550972624268427,1.5784012833822643,0.01593954520678856,-1.820277174895565,,,,,,,
