split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,-1.2781742811203003,0.7013614177703857,4.078413486480713,4.6209330558776855,-8.05420970916748,3.0128331184387207,-0.5314749479293823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7958581447601318,0.1552288830280304,-0.44484540820121765,-0.14855676889419556,-1.0706899166107178,-1.1878615617752075,0.36943987011909485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8671131730079651,-0.11053381860256195,0.6727305054664612,0.7043946981430054,-1.62540864944458,-1.9873474836349487,0.24978595972061157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.976833701133728,1.2508118152618408,1.35016930103302,1.0748729705810547,-1.046251654624939,-0.6167639493942261,-1.3680963516235352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5642954111099243,0.7713965773582458,2.0336949825286865,-2.669710636138916,-0.3127862811088562,1.458394169807434,-0.2779723107814789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8911705017089844,-2.1932566165924072,-0.1937333345413208,-0.8605356216430664,-2.9084982872009277,-0.7125877737998962,1.8319505453109741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3636417388916016,-1.4264363050460815,0.3551926612854004,-3.1702184677124023,1.5311967134475708,-2.8403613567352295,1.3183213472366333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8356413841247559,2.7680933475494385,0.8325773477554321,2.465031385421753,3.847965955734253,0.22732651233673096,-2.0761430263519287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.5397087335586548,6.750012397766113,-1.9740341901779175,-2.265493392944336,-2.419886827468872,2.203904390335083,-2.4061949253082275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.61326265335083,0.31820836663246155,-0.36455774307250977,0.6027547717094421,0.8090143799781799,5.579623699188232,0.32333293557167053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.7950630784034729,2.4818952083587646,6.942994594573975,-0.9617921113967896,-3.7204320430755615,5.3379225730896,-1.6423448324203491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.2021653652191162,0.6371387839317322,-0.05804703012108803,-0.7436534762382507,-1.6695696115493774,-0.2805079519748688,-0.8217822313308716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2539048194885254,-0.1556181013584137,0.42811352014541626,-0.776712954044342,-1.9943791627883911,-2.241910219192505,-0.18648625910282135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1992207765579224,1.587910771369934,-1.3196865320205688,-1.577769160270691,-0.7459370493888855,-2.448453187942505,-0.5434728860855103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5632301568984985,2.106153726577759,0.6883459091186523,-0.909350574016571,-2.4842653274536133,1.9289041757583618,-1.9707266092300415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.1347463130950928,0.5599936842918396,-2.625244379043579,-0.316133975982666,-1.8588396310806274,-4.092233180999756,-0.4560941755771637,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.03179931640625,1.121769666671753,-0.33310070633888245,0.9188836812973022,-4.30921745300293,0.5603472590446472,1.8281530141830444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.120781660079956,-4.520498752593994,-1.878049612045288,1.6105072498321533,-2.147509813308716,1.2566958665847778,2.553462028503418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.039501428604126,0.39632096886634827,0.03497634083032608,-3.1660354137420654,-5.80849552154541,-0.97947096824646,-5.074377059936523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5089702606201172,-0.4017857611179352,-4.458796501159668,-3.563066244125366,3.281830310821533,-4.6055073738098145,-3.2131502628326416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.868246555328369,-5.440550327301025,-0.642401933670044,-6.731126308441162,-2.0221145153045654,-4.281259059906006,-1.638083577156067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6605063080787659,0.5500720143318176,-0.463212788105011,-0.5187118053436279,-0.8260095715522766,-1.2264235019683838,-0.4387819468975067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7999707460403442,0.19008037447929382,-0.8602540493011475,1.2381457090377808,-2.2456371784210205,-0.1649658977985382,-0.5010798573493958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8958399295806885,0.6317352652549744,0.49168282747268677,-2.4709081649780273,-1.8759994506835938,0.5587051510810852,-0.39148256182670593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.16678200662136078,0.1311810165643692,-0.6236788630485535,1.2135783433914185,-0.6379741430282593,-1.7574067115783691,3.052980422973633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.177802085876465,0.2890244126319885,2.0110301971435547,-2.695547342300415,-2.4088146686553955,2.0612056255340576,-0.31155675649642944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5730459690093994,0.5992937684059143,-1.1015785932540894,-2.386460065841675,-2.230167865753174,-4.383453369140625,-3.596161365509033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.378321647644043,4.144665718078613,-0.6128202080726624,-0.978672981262207,-0.5517464876174927,-0.393375039100647,4.7204437255859375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.816348075866699,-2.3656437397003174,3.126588821411133,-1.0523271560668945,0.6141824722290039,-0.49762070178985596,1.5707988739013672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.554366111755371,1.1494401693344116,-0.010999931953847408,3.020019054412842,1.5919746160507202,2.3057093620300293,6.57969331741333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.6790680289268494,-4.395718097686768,-2.5785176753997803,5.813736915588379,-3.8767154216766357,0.7382706999778748,-5.414793491363525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6733547449111938,0.12802505493164062,0.21713930368423462,-1.06699800491333,-1.8379746675491333,-0.4597509503364563,-0.5932915210723877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7971725463867188,1.1149272918701172,0.44013795256614685,-0.7878983616828918,-2.1623127460479736,-0.3644745647907257,-1.0808357000350952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3544671535491943,1.8435077667236328,-0.3334229290485382,0.5887402892112732,-3.483804941177368,-1.3415076732635498,0.2994270622730255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9834195375442505,2.67110538482666,-2.1201670169830322,0.39472123980522156,-0.34672898054122925,-2.636153221130371,0.29817822575569153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9712241291999817,-0.6344506144523621,-0.9016162753105164,-0.5929822325706482,-5.779120445251465,1.454593300819397,0.04824814945459366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7750559449195862,-1.9004360437393188,2.1178548336029053,1.2852755784988403,0.19791270792484283,2.692922353744507,-3.4131550788879395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9028384685516357,1.0337294340133667,-5.179305553436279,-0.4115271270275116,-4.991935729980469,-3.786494016647339,-0.29413115978240967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.0229544639587402,2.5872538089752197,0.6626781225204468,-0.3728669285774231,-1.2643673419952393,2.568662405014038,5.6305317878723145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.0056233406066895,-0.6945239305496216,-0.3621535301208496,3.6527726650238037,-5.892703056335449,-4.976763725280762,-3.964322805404663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.719268798828125,3.934211254119873,-0.502208411693573,6.892675876617432,-3.6795883178710938,0.2540079355239868,-0.40058818459510803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5341242551803589,0.8131883144378662,-0.44587868452072144,0.35373151302337646,-1.1445751190185547,-0.6652122735977173,-0.0714174285531044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7851613759994507,0.8691555261611938,0.06402868777513504,-0.3153754770755768,-0.16078074276447296,-0.5452941656112671,-1.0051206350326538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7275980710983276,-0.7443572878837585,-1.545873761177063,-0.3437303304672241,-2.6866352558135986,0.17631857097148895,-1.6394802331924438,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5702309608459473,-0.015458893962204456,-1.0708844661712646,-3.9605536460876465,-0.6693515181541443,-0.41241294145584106,0.24478110671043396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.35080596804618835,0.09860310703516006,2.6137402057647705,1.087329387664795,1.8596584796905518,-1.531586766242981,-2.2097787857055664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.281448245048523,-1.1390693187713623,-2.573667526245117,0.1275702267885208,-2.348538398742676,-0.7450239658355713,-5.391547203063965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.665963172912598,-1.6162501573562622,-1.1052333116531372,1.2453967332839966,-2.3609445095062256,3.306009531021118,-3.2685813903808594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.6507865190505981,2.7055370807647705,5.055663108825684,1.4464901685714722,2.584174156188965,1.7399708032608032,2.054206609725952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,7.4711408615112305,-1.677837610244751,1.08390474319458,0.2983020842075348,-1.4510149955749512,2.547607421875,-0.6177340149879456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.682580292224884,-2.1889986991882324,-2.8956573009490967,-5.84332799911499,4.477971076965332,-2.912407159805298,-4.217441558837891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8059459328651428,0.37527695298194885,0.11621221154928207,0.35676339268684387,-1.4506129026412964,-0.2029315084218979,-0.73331218957901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.516910970211029,0.6347728371620178,-0.597520112991333,-1.326440691947937,-2.3450767993927,-0.05039441958069801,-0.677182674407959,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3654199838638306,0.4141542911529541,0.2777058780193329,-0.9619376063346863,-3.846637010574341,0.49693891406059265,0.5934022665023804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2113945484161377,2.89113187789917,-0.7178192734718323,2.0021965503692627,-0.21987849473953247,-0.8965649604797363,-1.4134232997894287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4333987832069397,0.9773227572441101,-4.162560939788818,-0.2493463009595871,-3.5984137058258057,-0.4405312240123749,-1.749800682067871,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.294046401977539,-2.339451313018799,-2.132065534591675,-1.1341874599456787,0.5471158623695374,1.27449369430542,-1.596106767654419,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.020654547959566116,-1.544450044631958,3.1255881786346436,-3.051562547683716,-1.0980054140090942,1.0149894952774048,4.721588134765625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.5354395508766174,-5.625544548034668,0.7043840289115906,-3.2269415855407715,-2.1073861122131348,-3.2194583415985107,-3.6949260234832764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9606302976608276,4.677213668823242,5.154006481170654,-2.3540239334106445,-1.272588849067688,4.734116554260254,-1.018203854560852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.2260220050811768,4.003583908081055,-6.315982818603516,-1.5564123392105103,-0.6137580275535583,-0.9429802298545837,-6.345693111419678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.32661351561546326,-0.2082281857728958,-0.3560836613178253,-0.34027236700057983,-0.9074537754058838,-1.2173125743865967,-0.04374166205525398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8049150705337524,0.10720045119524002,-0.3771725296974182,-0.15031024813652039,0.02195623703300953,-1.1522351503372192,-0.49353501200675964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4824070930480957,-1.9887471199035645,-0.41931605339050293,1.1004270315170288,-0.19523300230503082,-1.052890419960022,-0.6087438464164734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.94609135389328,0.6217637062072754,0.028868839144706726,2.1567535400390625,-3.1132311820983887,-1.8192731142044067,-1.9884968996047974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5843496918678284,-0.06352035701274872,-4.111001014709473,0.9557250142097473,0.9338856935501099,0.6645321846008301,-0.38687223196029663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.944727897644043,0.8918449878692627,-1.7213387489318848,0.8405293226242065,-2.304189443588257,-4.604286193847656,-2.2323215007781982,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.38179537653923035,3.4337308406829834,-2.0475001335144043,4.427887439727783,-3.8619871139526367,-1.9493945837020874,1.9576897621154785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.43890753388404846,1.2041670083999634,-1.7562618255615234,-2.455564260482788,3.765810012817383,3.67537260055542,-3.284695625305176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.0757369995117188,-5.045286655426025,-4.755120754241943,-3.280014991760254,0.4413672387599945,-0.40272626280784607,3.790609121322632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.935548305511475,6.414313793182373,-4.441484451293945,-3.528653144836426,-1.059049367904663,1.9395641088485718,-2.990638256072998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3537379503250122,0.5195671319961548,-0.05011870712041855,-0.7365884780883789,-1.5809835195541382,-0.30085891485214233,-0.005642170552164316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2207852154970169,-0.27960851788520813,-0.6947196125984192,1.122117042541504,-0.8209236264228821,-0.81103515625,-0.6976922154426575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4201985597610474,1.7923493385314941,-0.24772636592388153,0.016267990693449974,-1.3381754159927368,-2.1041758060455322,-2.1588451862335205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6831215620040894,-0.3382395803928375,0.0695844292640686,-1.979820728302002,-3.41672682762146,1.0556552410125732,-2.458850383758545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.849744975566864,1.8963509798049927,-3.105790138244629,2.4033427238464355,-0.8219731450080872,-2.972806215286255,-0.3441382944583893,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.39597031474113464,1.734194278717041,-3.186924457550049,3.922218084335327,0.09898713231086731,-0.6000401377677917,-2.2325868606567383,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.7935774326324463,-3.8298966884613037,-0.1225903183221817,0.1490451544523239,-5.1145524978637695,-3.3550736904144287,-1.2003449201583862,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.520324230194092,-1.7308900356292725,-0.08472977578639984,0.3951498866081238,-3.7697629928588867,1.6976298093795776,-5.86859130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.175382137298584,1.2887084484100342,-0.6492292284965515,2.7322933673858643,-6.090494632720947,1.6068936586380005,4.304864883422852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.921609401702881,-1.8120471239089966,-0.1415478140115738,-5.7358317375183105,-8.633723258972168,-1.2325472831726074,2.7209010124206543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.4692175090312958,0.004479780327528715,-0.18996211886405945,-0.47965630888938904,-1.6551752090454102,-0.6574708223342896,0.6702706217765808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.07557869702577591,1.226333737373352,0.14020413160324097,0.2250015139579773,-1.6291972398757935,-0.5918598175048828,-1.7839337587356567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4105117619037628,1.837523102760315,1.143743872642517,1.2343612909317017,-2.1545262336730957,-0.24220697581768036,-1.1221768856048584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.020605675876140594,-2.04803729057312,-0.689044713973999,-1.5149822235107422,-0.32702651619911194,-3.355052947998047,-0.2068951278924942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.375363349914551,0.7846086621284485,-2.599773406982422,2.777228355407715,0.9354619979858398,-0.34637051820755005,0.07222679257392883,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2972904443740845,0.050779007375240326,-2.822572946548462,-1.489969253540039,1.1817456483840942,3.3484046459198,0.750515341758728,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.7449190616607666,3.804398775100708,0.9631742238998413,3.22483491897583,2.725297451019287,0.2435978502035141,-0.3802033066749573,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.770037651062012,-0.4282306134700775,1.100616693496704,4.475996971130371,0.11376733332872391,-4.5439887046813965,-2.2364296913146973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.884495735168457,-3.532377243041992,-1.338536262512207,3.9669594764709473,-6.468062877655029,0.26955124735832214,1.2291970252990723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.971235275268555,-4.188259601593018,-1.4723174571990967,0.7782371640205383,4.125307083129883,-0.4823026955127716,-2.0146708488464355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7288204431533813,0.8514048457145691,0.22594372928142548,-0.3680967390537262,-0.9418514966964722,-0.8093045949935913,-0.7382652163505554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2732410430908203,-0.28281307220458984,-1.359973430633545,-0.3990214467048645,-1.754023790359497,-0.7320006489753723,-1.5056841373443604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.26311418414115906,-0.7229337096214294,0.4334307909011841,-2.355203628540039,0.32810547947883606,-0.6160783171653748,-0.8995296955108643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.42372292280197144,2.104933023452759,1.1052519083023071,-1.504522442817688,-2.744500160217285,1.0154939889907837,-2.52823805809021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6335490345954895,0.599143385887146,1.0213944911956787,-4.05637264251709,0.2516539394855499,1.1698764562606812,-1.6849066019058228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.053265333175659,1.9363112449645996,2.632784366607666,0.26373952627182007,-2.9961204528808594,1.5245281457901,3.7610130310058594,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.942811131477356,4.8167805671691895,-1.255936622619629,-3.2415266036987305,-0.20152299106121063,-0.3608091473579407,3.5514612197875977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.331376075744629,-1.9553449153900146,1.9528484344482422,-0.4041329622268677,-4.079406261444092,2.5812559127807617,1.2582051753997803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9566744565963745,0.6146668791770935,1.5168765783309937,0.31250277161598206,0.5543148517608643,-4.943962097167969,-7.673105716705322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.6986446380615234,-5.030888080596924,-4.4306416511535645,1.1918352842330933,-1.9800812005996704,3.693657875061035,4.359394550323486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.785450279712677,0.4332050681114197,-0.4374789297580719,0.43859705328941345,-1.783717155456543,-0.8335337042808533,0.036177266389131546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4157418012619019,0.7814974784851074,0.3014416992664337,-1.607019305229187,-1.5278950929641724,-1.5494768619537354,0.3855968117713928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.021906111389398575,0.10889694839715958,-1.1071555614471436,-1.2328130006790161,-1.4110028743743896,1.1991544961929321,-2.094730854034424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8183602094650269,-0.9194656610488892,1.1384469270706177,-0.10025526583194733,1.5009615421295166,-2.3033995628356934,0.1520538032054901,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5744742155075073,0.6212362051010132,-2.5168137550354004,-2.1452367305755615,-5.32208776473999,-1.1906206607818604,-0.8007635474205017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.2967519164085388,0.1325654685497284,-3.863199234008789,-3.914790391921997,-2.0995981693267822,-2.963794231414795,1.292771577835083,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5427409410476685,2.5301949977874756,4.080140113830566,-3.773890256881714,-3.955291271209717,-2.5105409622192383,1.520209550857544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4723864793777466,-4.676944255828857,-2.561544179916382,1.970933198928833,-5.452265739440918,-3.8310744762420654,0.8702555298805237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.770443439483643,4.335181713104248,1.036345362663269,-5.903884410858154,-1.1773099899291992,3.069939613342285,-1.111994743347168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.931306838989258,-2.354154348373413,-6.974798202514648,1.9065797328948975,-1.7376476526260376,0.4045368731021881,3.156632900238037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.3411836624145508,0.23528848588466644,-0.47237637639045715,-0.5186776518821716,-1.840074062347412,-1.1957758665084839,-0.7753115892410278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.19441066682338715,0.2884675860404968,0.23042654991149902,-0.7677369713783264,-2.709235906600952,-1.8021560907363892,-0.03605806455016136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.980533242225647,0.8199797868728638,-0.8785219788551331,-1.4929540157318115,-0.04637930169701576,-1.2306747436523438,1.357875108718872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5958138704299927,1.5861009359359741,-0.30272728204727173,1.4726660251617432,-0.9322766661643982,-2.5831379890441895,-1.6879191398620605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3290935754776,1.2445470094680786,1.3317642211914062,-3.8082327842712402,-2.5696232318878174,1.415150761604309,1.6961917877197266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.112160682678223,-2.063424587249756,1.4617555141448975,1.6953396797180176,-2.422060966491699,2.6406474113464355,-0.40271225571632385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.500617265701294,0.4729882776737213,-1.0992965698242188,-2.9851715564727783,-6.455824375152588,-3.149501085281372,-1.194786548614502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.3695536851882935,-2.647920846939087,-5.111875534057617,1.0747873783111572,2.9851198196411133,-0.821235716342926,-3.168189287185669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
