split,feature_0,feature_1,feature_2,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,0.003553209826350212,7.632424831390381,-0.9960042238235474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.423763275146484,-0.9991584420204163,-0.7948508262634277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.384291410446167,6.978314399719238,-5.751178741455078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.42266523838043213,9.22291088104248,5.680182456970215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.811499118804932,10.132665634155273,1.5634280443191528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7729814052581787,2.1518802642822266,1.3372784852981567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.1510543823242188,1.7029883861541748,0.12285204231739044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1902174949645996,3.2209889888763428,-0.8355947732925415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2890533208847046,5.933732986450195,0.4806393086910248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.030445633456110954,2.457277774810791,5.275784015655518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8561369776725769,5.641936302185059,-3.793886661529541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.399643421173096,1.276535987854004,6.011796951293945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.58120059967041,-1.6410739421844482,-4.253195285797119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.822821140289307,-4.36445951461792,-4.848729610443115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.311570882797241,3.2166223526000977,10.144442558288574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6328255534172058,2.738708972930908,0.2544788420200348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8609415292739868,3.6861605644226074,1.3632628917694092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.6915574073791504,2.1911659240722656,-2.1301498413085938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.535898685455322,-0.22596345841884613,0.06449204683303833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.504858016967773,3.0973217487335205,-1.7922002077102661,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.4556612968444824,6.299892425537109,2.3630313873291016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.8278889656066895,4.753358364105225,-2.593848943710327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3145647048950195,9.530425071716309,0.30483609437942505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.753960609436035,-0.813877522945404,8.634153366088867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.8924273252487183,-0.20821359753608704,10.19845199584961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.36329180002212524,2.366027355194092,0.10050126165151596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.37789320945739746,0.13651825487613678,0.7748188972473145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4487435519695282,0.43368157744407654,2.468839406967163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.4076015949249268,4.520499229431152,2.5557048320770264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.8040413856506348,1.634777545928955,-3.797398567199707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-7.1395583152771,1.3025442361831665,0.9402627348899841,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.627740502357483,-4.894705772399902,-1.015903353691101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.4455206394195557,3.284193754196167,-7.329329490661621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.689173698425293,0.9110810160636902,-6.278739929199219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.197065353393555,-4.906200408935547,4.59664249420166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.1410598754882812,1.6398766040802002,0.33979564905166626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7346850633621216,0.7538980841636658,-1.0643821954727173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.077695846557617,1.189308762550354,0.8032374382019043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7847882509231567,-1.5232571363449097,0.8168906569480896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2502221167087555,3.5002222061157227,5.110131740570068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.3478963375091553,-2.249281406402588,-3.7605316638946533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.0174994468688965,8.885464668273926,0.35444408655166626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.580499649047852,6.168783664703369,4.584609508514404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.153001308441162,9.173711776733398,0.6120834350585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.766720294952393,-1.993133544921875,-4.150393962860107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1637877225875854,1.3600804805755615,-0.361809641122818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5751780867576599,2.6321208477020264,-0.1675329953432083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5584256649017334,0.4150002598762512,2.652365207672119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4013389348983765,-1.9498231410980225,-0.4740549325942993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6721713542938232,-2.7187767028808594,-1.3083786964416504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9866788983345032,0.6656568050384521,-5.404669761657715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.832329273223877,3.461416482925415,3.6760518550872803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-8.1585111618042,5.605504035949707,-0.9598202705383301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.824243545532227,-2.527050018310547,-1.2321398258209229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.418426036834717,4.103934288024902,9.255831718444824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0687063932418823,1.1248133182525635,-0.11704397946596146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.0620763301849365,3.6241087913513184,-0.16934943199157715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4061024487018585,4.196496963500977,1.6089134216308594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1181093454360962,2.4286794662475586,4.424624919891357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.689251899719238,1.1968984603881836,3.9529364109039307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3268239498138428,5.396403789520264,-2.9546048641204834,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.242031216621399,8.140328407287598,-1.6808512210845947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.10506471246480942,-5.947791576385498,-0.3682035207748413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.019548177719116,10.044880867004395,-2.992549180984497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.472556114196777,-1.0109848976135254,8.421096801757812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6846804022789001,1.4552435874938965,1.171316385269165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9921767115592957,3.5951597690582275,-0.6411636471748352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4986603260040283,0.6261829137802124,0.24663284420967102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8114050626754761,2.703148126602173,4.362896919250488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.967704772949219,5.111303329467773,-0.35652369260787964,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.763434648513794,-0.5476261973381042,-4.363622188568115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.579352855682373,-4.167990207672119,0.989082932472229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.162424564361572,-1.1289160251617432,1.173638939857483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.9229445457458496,6.863889217376709,7.78475284576416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.158393383026123,2.4352574348449707,-5.022171974182129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.36882004141807556,2.243837833404541,-0.01934322901070118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7189489603042603,3.2807400226593018,1.838639497756958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2395912408828735,3.876744270324707,-1.8304210901260376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7584186792373657,3.012984037399292,2.9315807819366455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7036936283111572,-1.737773060798645,-1.311010718345642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.025367259979248,3.3689446449279785,-2.1355693340301514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.167649269104004,2.0260443687438965,3.377896785736084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.4281513690948486,5.535400867462158,-6.329333305358887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.898715019226074,-1.4528357982635498,6.149569988250732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.892202377319336,6.9904680252075195,8.650694847106934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8522631525993347,2.641796350479126,1.0760061740875244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.16184663772583,2.1583502292633057,2.1910781860351562,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.15877313911914825,2.3808391094207764,-2.324781656265259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.1058766841888428,2.9946725368499756,-3.2915003299713135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.759204864501953,2.759580612182617,3.4059407711029053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9867338538169861,-2.3566055297851562,4.643984794616699,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.874819278717041,6.308736324310303,3.2750751972198486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3309504985809326,-5.044723987579346,-2.5299203395843506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.5656538009643555,2.826869249343872,6.747940540313721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.3414306640625,3.0266060829162598,-2.3564157485961914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9508874416351318,2.367316722869873,0.9439565539360046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.40847834944725037,2.420764923095703,-0.6396787166595459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.52982097864151,0.17662520706653595,2.1709136962890625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0169070959091187,-1.9447665214538574,1.4133797883987427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3687041401863098,-2.0230937004089355,-2.1700799465179443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.5857001543045044,2.934863805770874,6.358939170837402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.738214492797852,6.586507797241211,-2.132768154144287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.153388500213623,9.306781768798828,-0.4877904951572418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.445675849914551,-2.58198881149292,-1.0449867248535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.772071838378906,7.500450134277344,7.953466892242432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7316605448722839,1.1068023443222046,0.7746654748916626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8395580053329468,3.8258554935455322,0.5339787006378174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2928696870803833,1.8988959789276123,-1.2236050367355347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.44731903076171875,-1.7748713493347168,1.7526451349258423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.388338327407837,2.1345531940460205,-4.536271095275879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.464849948883057,-2.2149624824523926,-0.2697358727455139,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.566078782081604,7.280478477478027,4.959921836853027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.339003562927246,-3.1854918003082275,0.39684781432151794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.411375999450684,7.111907005310059,-0.9896576404571533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.795721411705017,10.601998329162598,4.449923038482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.43866297602653503,1.3203363418579102,0.22419379651546478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4894566535949707,1.1390305757522583,2.2665460109710693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.2714016437530518,0.5664224624633789,-1.2191908359527588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.871344804763794,4.0694193840026855,2.5220301151275635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.89949631690979,6.560360908508301,-0.3762666881084442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.5977766513824463,4.154210567474365,-4.938591957092285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.247016429901123,-4.086325645446777,2.3038787841796875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.9257307052612305,5.676427841186523,-3.0890328884124756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.4736216068267822,5.963704586029053,8.498943328857422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.708160400390625,1.3492159843444824,7.669466495513916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6758047342300415,1.0627092123031616,0.3801198899745941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1221007108688354,1.467692494392395,-1.487454891204834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.42123153805732727,4.572167873382568,-0.7482768893241882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.35786354541778564,4.657154560089111,2.9429872035980225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.575021982192993,1.891530156135559,-1.0498090982437134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-6.576976299285889,4.221594333648682,-0.8784928917884827,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.525247097015381,-0.8527082204818726,-0.6058611869812012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.870831489562988,-4.697311878204346,3.0022778511047363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.910833358764648,6.151485443115234,-1.4548522233963013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.689058303833008,3.3783786296844482,0.9735550284385681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9665520191192627,2.7616121768951416,0.9712096452713013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4224119484424591,1.0750011205673218,-0.3515241742134094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.0239005088806152,3.9987308979034424,-0.7220113277435303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.142756700515747,5.273824691772461,-0.5684075951576233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.682833671569824,-0.9378154277801514,2.592703342437744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.1345419883728027,6.884957313537598,3.23561954498291,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.421169281005859,4.683556079864502,-1.172313928604126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0146554708480835,-0.510002076625824,-6.834480285644531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.039294242858887,4.189074993133545,-3.3321704864501953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-8.59291934967041,8.008058547973633,3.346233367919922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5293670892715454,2.5690817832946777,0.058509711176157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.202298402786255,1.8777263164520264,2.181419610977173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.029272198677063,4.284604549407959,-1.4021849632263184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.479780673980713,3.1727805137634277,1.4463186264038086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7046535015106201,1.391522765159607,4.494494915008545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8628031015396118,5.6203718185424805,-3.160977363586426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.418390989303589,7.370028495788574,4.264627933502197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.929915904998779,-0.9118701219558716,-3.8347065448760986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.379652976989746,-2.8538808822631836,7.377620697021484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.143488883972168,-0.08791697025299072,-6.031665802001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5977078080177307,2.3497073650360107,-0.2325723022222519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6973307132720947,0.0007290036883205175,0.5193979144096375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.19167160987854,3.6838717460632324,-0.9388478398323059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.597571849822998,2.8475501537323,-0.4392087459564209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7566453218460083,1.379681944847107,-4.481050491333008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8550771474838257,0.8318873047828674,5.505111217498779,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.211808204650879,3.8961665630340576,7.0978288650512695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.696170330047607,0.6672968864440918,0.05697748437523842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.280727863311768,0.20448070764541626,7.38752555847168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.923544406890869,-0.4461958706378937,8.297286033630371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.8539783954620361,2.5841684341430664,0.83170086145401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.11054898053407669,2.885397434234619,1.8436051607131958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4978854656219482,-0.9170801639556885,1.3349171876907349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.5968427658081055,0.933176577091217,2.3019988536834717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.774959087371826,4.806692600250244,4.230772972106934,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.657075881958008,-1.7747821807861328,-3.564593553543091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.766014099121094,1.6404297351837158,-0.244024857878685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.562658786773682,1.9820200204849243,-5.100521087646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7887424826622009,9.849825859069824,-3.342649459838867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.9019665122032166,8.925106048583984,-6.6892619132995605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.47194403409957886,1.242077350616455,0.47707846760749817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4546858072280884,3.3108789920806885,1.883575439453125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6652664542198181,4.175840377807617,1.1815567016601562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.0803520679473877,3.718484878540039,3.8591179847717285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.2501962184906006,0.35468822717666626,-3.818350076675415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7525007724761963,5.946075439453125,3.808072328567505,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.093899250030518,6.699616432189941,-2.872540235519409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.543696165084839,-1.149512767791748,-6.800858497619629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.61232328414917,8.789775848388672,5.180065631866455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-9.4552640914917,-3.1774284839630127,-1.9090360403060913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1213927268981934,2.5175797939300537,-0.35370969772338867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.366384983062744,2.8040199279785156,1.8223494291305542,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.567012310028076,1.345511794090271,-1.2804800271987915,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.905957043170929,4.661952972412109,-1.5835293531417847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.15483789145946503,1.6129896640777588,5.336405277252197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.7247698307037354,6.4080376625061035,3.5510942935943604,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.601978302001953,7.007802486419678,0.9828741550445557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.609224319458008,-2.7083959579467773,-0.6697098016738892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.022790789604187,9.809243202209473,-3.2974283695220947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.590230464935303,9.61038875579834,0.05688424035906792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.961767315864563,1.2981059551239014,0.4020771086215973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.0097503662109375,1.1004005670547485,0.41437938809394836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7281323671340942,4.5333733558654785,1.8564773797988892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8206806182861328,-1.9876619577407837,-0.01159417163580656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.113698959350586,-1.7116963863372803,2.2362005710601807,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.6400015354156494,-1.6013948917388916,0.8292339444160461,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.706932544708252,6.493929862976074,-3.527287721633911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
