split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class_0,class_1,class_2,class_3,class_4,class_5
test,2.0968515872955322,-0.6330353617668152,0.3207258880138397,2.803290605545044,0.8807281255722046,-1.1468985080718994,-1.25626540184021,-0.6974084377288818,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3304392099380493,-0.2615426182746887,-1.0875948667526245,1.9435313940048218,1.514193058013916,-0.42285844683647156,-1.2038884162902832,0.24657711386680603,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.13089138269424438,-0.5616738200187683,0.6382662057876587,2.83555269241333,0.2721251845359802,-0.8242262005805969,0.727865993976593,-0.6729862689971924,0.0,0.0,1.0,0.0,0.0,0.0
test,2.583204507827759,0.2833787202835083,2.0054149627685547,2.538574695587158,-0.10642251372337341,0.17026536166667938,-1.8428884744644165,1.7734112739562988,0.0,0.0,0.0,1.0,0.0,0.0
test,3.411573886871338,-2.2207016944885254,-2.468518018722534,1.4830427169799805,1.9403331279754639,0.4716096818447113,-4.402055263519287,-1.0527210235595703,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6024701595306396,-1.1976923942565918,-2.5708255767822266,4.514518737792969,0.03858070448040962,-1.249187707901001,-1.3630614280700684,-4.821102142333984,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5296610593795776,-0.6717947125434875,0.1610480695962906,2.6021997928619385,0.809938907623291,-0.5700629949569702,-1.6876044273376465,-1.5062553882598877,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3595691919326782,0.21806423366069794,-0.551178514957428,2.204817295074463,-0.7884914875030518,-0.9855366945266724,-2.3891313076019287,-0.4029883146286011,0.0,1.0,0.0,0.0,0.0,0.0
test,2.912024974822998,-1.3243504762649536,-1.149065375328064,3.251434087753296,1.3438564538955688,0.03948621079325676,-0.4356466829776764,-1.8838753700256348,0.0,0.0,1.0,0.0,0.0,0.0
test,0.4335566759109497,0.03726283460855484,-2.2061126232147217,2.5427558422088623,2.406670570373535,-3.401371479034424,-0.28368350863456726,-0.10800767689943314,0.0,0.0,0.0,1.0,0.0,0.0
test,3.7846713066101074,-1.5476853847503662,-1.2309303283691406,0.5255510807037354,-0.14014294743537903,-3.778515338897705,-2.954085111618042,1.267505407333374,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.573914051055908,0.406727135181427,-0.21851834654808044,4.176235675811768,0.9344938397407532,1.1917319297790527,0.7708893418312073,1.3582303524017334,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3222345113754272,-0.9114017486572266,0.17767076194286346,2.3973758220672607,1.2249102592468262,-0.7729647755622864,-2.260911703109741,-0.6630558371543884,1.0,0.0,0.0,0.0,0.0,0.0
test,2.8311405181884766,-1.0466479063034058,-0.6483346223831177,1.7307989597320557,0.8115128874778748,-1.495437741279602,-1.1053576469421387,-0.09898506104946136,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1588821411132812,-1.320839762687683,-1.4334776401519775,2.4121320247650146,-0.6257436871528625,-2.038900852203369,0.09725373983383179,0.03566407039761543,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5547583103179932,-0.08429740369319916,1.1298551559448242,3.4393670558929443,1.370632290840149,-2.42568302154541,-3.1874349117279053,1.4555503129959106,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7416161298751831,-0.3973153233528137,2.4650681018829346,4.933891773223877,0.7976367473602295,-0.8652662634849548,0.5154348015785217,-3.463613748550415,0.0,0.0,0.0,0.0,1.0,0.0
test,1.3869292736053467,-0.7471705079078674,2.385789632797241,6.314006328582764,-1.997084140777588,0.9130933284759521,-2.9623911380767822,-2.1376724243164062,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0125012397766113,-0.5216772556304932,-0.7011615037918091,2.203798532485962,1.0484684705734253,-1.0984532833099365,-1.5919429063796997,-0.2875974178314209,1.0,0.0,0.0,0.0,0.0,0.0
test,1.286842942237854,-1.9061843156814575,-0.4232119023799896,3.6315157413482666,1.5163325071334839,-0.7031944990158081,-1.5253846645355225,-0.4392295181751251,0.0,1.0,0.0,0.0,0.0,0.0
test,1.969822645187378,-0.6194327473640442,0.30524110794067383,1.6760802268981934,1.8891346454620361,0.6536758542060852,-2.8481009006500244,0.44408735632896423,0.0,0.0,1.0,0.0,0.0,0.0
test,1.7480112314224243,1.772859811782837,0.1444557011127472,2.946425199508667,3.1477129459381104,0.10629156231880188,-1.0717146396636963,0.44216930866241455,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7971669435501099,1.0466457605361938,-3.2617557048797607,3.379709482192993,-1.5455325841903687,0.025077182799577713,0.3721044063568115,-0.17847301065921783,0.0,0.0,0.0,0.0,1.0,0.0
test,4.846127986907959,-4.082469940185547,-2.6952974796295166,3.04154634475708,2.370645761489868,-0.38000303506851196,-0.49136102199554443,-0.03614501655101776,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9755963683128357,0.011398198083043098,-0.5538146495819092,2.1173150539398193,0.737585186958313,-1.2110114097595215,-1.7516758441925049,-0.9327150583267212,1.0,0.0,0.0,0.0,0.0,0.0
test,2.1406235694885254,-1.0114840269088745,-0.10222576558589935,3.9422552585601807,0.46563348174095154,-1.4197663068771362,-1.2198810577392578,0.15188093483448029,0.0,1.0,0.0,0.0,0.0,0.0
test,2.796466588973999,-2.424124240875244,0.4060029089450836,1.0796245336532593,0.12093440443277359,-0.8813482522964478,-0.6049456596374512,-0.3992270827293396,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4073530435562134,2.1443045139312744,-2.0145492553710938,2.55631422996521,-1.263586163520813,-1.033503770828247,-1.0005407333374023,-0.4000699520111084,0.0,0.0,0.0,1.0,0.0,0.0
test,2.3351311683654785,-0.9630540609359741,-2.746824026107788,3.07462215423584,0.6588709354400635,0.30801403522491455,-5.407035827636719,-0.1692093014717102,0.0,0.0,0.0,0.0,1.0,0.0
test,1.578000783920288,3.4134819507598877,4.025317192077637,1.454972505569458,1.14349365234375,-1.9359701871871948,-1.534325122833252,-0.2528056800365448,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7857120037078857,-1.2151416540145874,-0.3673991858959198,2.1561241149902344,0.3451032340526581,-1.2367233037948608,-1.4432902336120605,-0.849833607673645,1.0,0.0,0.0,0.0,0.0,0.0
test,2.4894795417785645,-0.268065482378006,0.28469452261924744,2.6104016304016113,1.4198771715164185,-0.3372606635093689,-0.5995222926139832,-0.5334523916244507,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6941806077957153,-2.2911205291748047,1.3819066286087036,2.191309928894043,1.4224193096160889,-0.08232522010803223,-0.966360867023468,-1.964678406715393,0.0,0.0,1.0,0.0,0.0,0.0
test,0.3419286906719208,-2.3796160221099854,1.2177691459655762,4.943378448486328,-0.3155343234539032,-2.1888680458068848,-2.896299362182617,-1.6181135177612305,0.0,0.0,0.0,1.0,0.0,0.0
test,2.6865828037261963,-0.711443305015564,-1.1604083776474,-0.5969385504722595,2.154062509536743,1.9931010007858276,-2.2540462017059326,-0.6018233895301819,0.0,0.0,0.0,0.0,1.0,0.0
test,0.8313320875167847,-0.4650346636772156,-1.0763404369354248,-0.7580610513687134,-0.8288431763648987,1.7319350242614746,-1.768296480178833,2.842836380004883,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1541638374328613,-1.2189199924468994,-0.1399119347333908,2.835097551345825,1.1980549097061157,-1.228756308555603,-2.076826810836792,-0.5019785165786743,1.0,0.0,0.0,0.0,0.0,0.0
test,2.084826707839966,-1.3740625381469727,-0.29328015446662903,2.900128126144409,-0.7179527878761292,-1.2042796611785889,-0.906173825263977,-0.2813950777053833,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2501156330108643,-1.2111798524856567,0.5789980888366699,2.9677531719207764,-1.1858693361282349,-3.226891040802002,-1.3104057312011719,-0.3574523627758026,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6280611157417297,-2.0255866050720215,0.6095762252807617,2.669335126876831,3.8601789474487305,-2.3264243602752686,-2.9590742588043213,-0.8935572504997253,0.0,0.0,0.0,1.0,0.0,0.0
test,0.24081850051879883,-0.870936930179596,-0.8219414949417114,3.6771433353424072,0.2893475890159607,-4.28878927230835,1.1808048486709595,1.178667664527893,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.267307758331299,0.4090712070465088,-2.1522252559661865,2.3824541568756104,3.0878241062164307,-1.0732511281967163,-1.1616722345352173,0.9259983897209167,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6168818473815918,-0.1493285596370697,-0.38608381152153015,2.367473840713501,0.44481149315834045,-1.7692787647247314,-2.0851287841796875,-0.7638906836509705,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7768430709838867,-1.6568934917449951,0.35775741934776306,2.783262014389038,1.3129571676254272,-1.6396420001983643,-1.3008118867874146,-2.168083429336548,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.3262162208557129,-0.19359850883483887,0.7918962240219116,2.630465507507324,2.300118923187256,0.1713096648454666,-2.2740097045898438,-0.3870832324028015,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3503162860870361,-1.0425456762313843,-0.8588306307792664,4.868857383728027,-0.4844387173652649,1.1757190227508545,-0.2116049975156784,-0.04217643663287163,0.0,0.0,0.0,1.0,0.0,0.0
test,0.97013920545578,-0.243784099817276,-3.7932064533233643,0.02218969538807869,-0.5979732275009155,-2.4410128593444824,-0.3677429258823395,-0.46534058451652527,0.0,0.0,0.0,0.0,1.0,0.0
test,0.811245858669281,-2.8661017417907715,-0.23973315954208374,1.0269885063171387,-1.2297029495239258,1.962676763534546,1.968176245689392,-2.198867082595825,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1540106534957886,-0.24325832724571228,-0.29812005162239075,3.3160550594329834,0.7106418013572693,-1.1600877046585083,-1.479878306388855,-0.6930764317512512,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4884955883026123,-0.852774977684021,0.21966946125030518,2.583200454711914,0.15363779664039612,-1.0823427438735962,-0.7756292819976807,0.8583252429962158,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4405465126037598,-1.280153751373291,-1.463107943534851,1.6964242458343506,1.4966111183166504,-0.06363563239574432,-1.363296627998352,-2.845932960510254,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.415173053741455,-1.980654239654541,0.25155213475227356,3.3626039028167725,1.11100172996521,-0.4545086622238159,0.360567182302475,-1.6814186573028564,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.8699610233306885,-2.0391480922698975,-0.015645131468772888,3.253058671951294,-0.05373302474617958,-2.602126121520996,-1.047762393951416,-2.0344419479370117,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.5018845796585083,-3.3501617908477783,4.158129692077637,4.214214324951172,-0.12921708822250366,0.09209316223859787,-2.5515482425689697,-1.7767335176467896,0.0,0.0,0.0,0.0,0.0,1.0
test,2.106369733810425,-0.7815443873405457,-0.3996371030807495,2.0386836528778076,0.8975188136100769,-1.3774691820144653,-1.8090929985046387,-0.5196366310119629,1.0,0.0,0.0,0.0,0.0,0.0
test,0.39493587613105774,-0.18519267439842224,-0.38804495334625244,1.847205638885498,1.889878511428833,-1.9013065099716187,-1.0753873586654663,-0.7009315490722656,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1032934188842773,0.7427913546562195,0.9944429397583008,2.527151346206665,2.3976638317108154,-0.9745623469352722,-2.297877073287964,-2.177018165588379,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9620034694671631,-2.141936779022217,-0.7741315364837646,0.7960030436515808,2.3133034706115723,-0.302019864320755,-1.7959458827972412,-2.0604655742645264,0.0,0.0,0.0,1.0,0.0,0.0
test,2.7882943153381348,-1.084459900856018,1.0316238403320312,6.0612993240356445,2.6436920166015625,0.5588836669921875,-1.6747456789016724,-2.1938369274139404,0.0,0.0,0.0,0.0,1.0,0.0
test,3.216285467147827,-4.863086223602295,-1.879037618637085,5.431939125061035,2.398404598236084,-1.7427011728286743,-1.5124073028564453,-1.0764540433883667,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8832269906997681,-1.0998773574829102,-0.44193923473358154,2.1860668659210205,0.6018486618995667,-0.965151309967041,-1.9040099382400513,-0.3122653365135193,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8245196342468262,0.31962284445762634,0.33473867177963257,2.5659079551696777,1.2060753107070923,0.23136192560195923,-2.204955577850342,-0.9713557958602905,0.0,1.0,0.0,0.0,0.0,0.0
test,1.687973141670227,-1.404718279838562,-0.04506895691156387,1.3117694854736328,-0.4354846775531769,-3.293501853942871,-1.7579344511032104,0.32640770077705383,0.0,0.0,1.0,0.0,0.0,0.0
test,0.41073405742645264,-0.6822188496589661,0.658950924873352,-0.1256885975599289,-0.95972740650177,0.5579957962036133,-0.479134738445282,-1.4740809202194214,0.0,0.0,0.0,1.0,0.0,0.0
test,1.8335278034210205,-2.694659948348999,-1.755466341972351,2.858269453048706,2.0704965591430664,-0.788733959197998,2.296990156173706,-0.36751505732536316,0.0,0.0,0.0,0.0,1.0,0.0
test,2.955228567123413,0.7715019583702087,0.2776229977607727,2.91041898727417,4.301402568817139,-4.205690383911133,0.62111896276474,-2.757875919342041,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3932781219482422,-0.6021859645843506,-0.15444286167621613,2.0168497562408447,1.404708981513977,-1.5879144668579102,-1.3412489891052246,-0.7491540312767029,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0154657363891602,-1.1813772916793823,-0.37819981575012207,2.551015615463257,0.45667701959609985,-0.9433552622795105,-0.5310912728309631,-2.270979881286621,0.0,1.0,0.0,0.0,0.0,0.0
test,1.887136459350586,-2.105975866317749,1.7803683280944824,1.5262675285339355,1.2622840404510498,-0.9481368064880371,-1.8586176633834839,0.522308349609375,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5203402042388916,-2.256303548812866,0.29584410786628723,2.1391701698303223,0.8097075819969177,-3.056485652923584,-0.8221322894096375,2.194822072982788,0.0,0.0,0.0,1.0,0.0,0.0
test,3.621537685394287,-3.562580108642578,0.10601256042718887,1.0912108421325684,-1.2050156593322754,-0.1963706910610199,-3.595522165298462,0.33597198128700256,0.0,0.0,0.0,0.0,1.0,0.0
test,0.16649498045444489,-0.7289043664932251,-2.8105320930480957,2.7333030700683594,-0.22501038014888763,-5.863049030303955,-1.892095685005188,1.302092432975769,0.0,0.0,0.0,0.0,0.0,1.0
test,1.243877649307251,-0.23459158837795258,0.15745283663272858,2.6343705654144287,0.5823699831962585,-0.8404431343078613,-1.0529226064682007,-1.2491670846939087,1.0,0.0,0.0,0.0,0.0,0.0
test,2.114469289779663,-1.0783015489578247,0.016552310436964035,2.8165485858917236,1.5582691431045532,-2.428058385848999,-0.7412759065628052,-1.056753158569336,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9512048959732056,-2.244478702545166,1.151320219039917,2.7320120334625244,-0.2668038606643677,0.009255874902009964,-2.852602005004883,-1.680558204650879,0.0,0.0,1.0,0.0,0.0,0.0
test,3.522589683532715,1.4959884881973267,1.288722038269043,2.0367822647094727,1.4141687154769897,-0.5798093676567078,-1.2893900871276855,1.075574517250061,0.0,0.0,0.0,1.0,0.0,0.0
test,1.296094536781311,-1.991379976272583,3.8965492248535156,1.4587271213531494,1.424014925956726,-2.590562582015991,-3.345891237258911,0.07246538996696472,0.0,0.0,0.0,0.0,1.0,0.0
test,1.3643442392349243,1.56290864944458,-0.3758898675441742,1.8700276613235474,5.05846643447876,-1.9514366388320923,-4.034337043762207,-3.0912930965423584,0.0,0.0,0.0,0.0,0.0,1.0
test,1.083242654800415,-0.49171656370162964,0.3937203288078308,2.8706164360046387,0.7011347413063049,-0.5506295561790466,-1.9114313125610352,-0.7998728156089783,1.0,0.0,0.0,0.0,0.0,0.0
test,0.32487744092941284,-0.7307161688804626,-0.12627668678760529,1.8313297033309937,-0.0004437805328052491,-2.3117754459381104,-1.146233081817627,-0.13945592939853668,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5567063093185425,0.2748323678970337,-0.7537118792533875,3.9096784591674805,1.1763900518417358,-3.0011074542999268,-2.7527778148651123,0.1576315462589264,0.0,0.0,1.0,0.0,0.0,0.0
test,0.1913156360387802,0.5767004489898682,1.5690442323684692,0.38659489154815674,-1.2880046367645264,-2.0835137367248535,-2.645191192626953,-1.0661567449569702,0.0,0.0,0.0,1.0,0.0,0.0
test,2.2007644176483154,-0.7423606514930725,-1.3257817029953003,2.808587074279785,-1.8310011625289917,-5.060400485992432,-1.8797633647918701,-1.9751819372177124,0.0,0.0,0.0,0.0,1.0,0.0
test,2.5840635299682617,-1.8581587076187134,-3.41072416305542,0.5871872901916504,3.357426404953003,-4.250083923339844,-0.4671671986579895,0.07365276664495468,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3955353498458862,-0.47449496388435364,0.31248563528060913,2.6159567832946777,0.458724707365036,-0.8133000135421753,-0.9463055729866028,-0.546667218208313,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7934513092041016,-1.2887898683547974,1.0370036363601685,2.03772234916687,1.6421550512313843,-0.47238168120384216,-1.2423512935638428,-0.22144757211208344,0.0,1.0,0.0,0.0,0.0,0.0
test,3.332451343536377,0.12038003653287888,-0.28841760754585266,4.062503337860107,0.5127862095832825,-0.9418997764587402,-2.5776174068450928,-1.869529128074646,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6224903464317322,-0.9479666352272034,0.02679567039012909,4.358616352081299,1.6045761108398438,-3.8109989166259766,-1.3254449367523193,-0.05018167942762375,0.0,0.0,0.0,1.0,0.0,0.0
test,3.2077138423919678,-0.5195302367210388,-3.0005180835723877,2.310415744781494,-1.752690315246582,-1.4320778846740723,0.23347902297973633,-2.7240302562713623,0.0,0.0,0.0,0.0,1.0,0.0
test,1.5183053016662598,-2.501711845397949,-1.9566529989242554,1.0392181873321533,0.46294912695884705,0.03271665796637535,2.0928497314453125,-4.200751781463623,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2263221740722656,-0.9974910616874695,-0.2685675323009491,2.9674572944641113,0.32600724697113037,-1.7946648597717285,-1.9873713254928589,-0.8950849175453186,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7589043378829956,-0.903457760810852,0.42395758628845215,2.072481155395508,0.9472657442092896,-1.6452795267105103,-1.214783787727356,-2.425135374069214,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7647643685340881,-0.2417469322681427,-1.7944573163986206,0.6985999941825867,1.682302474975586,-1.4368690252304077,-0.5012496709823608,-0.9088116884231567,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.8102164268493652,-2.2647788524627686,-0.2443072646856308,2.1121602058410645,-0.6399865746498108,-1.0327743291854858,-2.0310709476470947,-1.8778001070022583,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8304627537727356,1.2583361864089966,0.7984692454338074,4.73313570022583,-0.11603377759456635,-4.762868404388428,-2.1990716457366943,0.37604856491088867,0.0,0.0,0.0,0.0,1.0,0.0
test,1.1758191585540771,-2.7391326427459717,3.744786024093628,3.612116575241089,1.5531039237976074,-4.759230613708496,-1.877213478088379,0.6199051737785339,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5599016547203064,-0.37798619270324707,-0.32622069120407104,2.6236917972564697,0.6650682687759399,-1.0814133882522583,-1.5794295072555542,-0.4198850095272064,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5690072774887085,-0.7402220964431763,0.43245840072631836,3.495821475982666,0.14056101441383362,-2.1729888916015625,-0.6500166058540344,-1.4186105728149414,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.09867609292268753,-0.15241529047489166,-0.0002744454250205308,2.8811094760894775,3.1311326026916504,-0.5680137872695923,-1.72716224193573,-0.7002381086349487,0.0,0.0,1.0,0.0,0.0,0.0
test,2.2150120735168457,-0.029062721878290176,1.8577971458435059,-0.04289370775222778,0.8090825080871582,-0.9660246968269348,-2.3353869915008545,1.21450674533844,0.0,0.0,0.0,1.0,0.0,0.0
test,3.586886405944824,-1.7360039949417114,0.047318506985902786,0.7306705117225647,-2.0531508922576904,-3.267181873321533,0.3580673038959503,-0.694631814956665,0.0,0.0,0.0,0.0,1.0,0.0
test,3.0407423973083496,4.453349590301514,0.5838196277618408,2.921571731567383,-1.3895201683044434,-1.5087859630584717,-1.6049317121505737,-2.1764938831329346,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3453314304351807,0.02094918303191662,-0.18162167072296143,2.830324172973633,0.9518783688545227,-1.7024812698364258,-1.451719045639038,-0.647846519947052,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4899015426635742,-0.013107125647366047,-0.21731385588645935,3.3537731170654297,-0.12727271020412445,-1.7185261249542236,-0.6757925152778625,-1.1167904138565063,0.0,1.0,0.0,0.0,0.0,0.0
test,2.0970702171325684,-3.046816825866699,-0.6344428062438965,3.934116840362549,0.534490168094635,-1.5967038869857788,-1.5521951913833618,-0.25599244236946106,0.0,0.0,1.0,0.0,0.0,0.0
test,3.335447072982788,-1.1516672372817993,0.34771063923835754,2.03525447845459,0.06967801600694656,-4.180426120758057,-0.17467769980430603,-0.6119116544723511,0.0,0.0,0.0,1.0,0.0,0.0
test,0.061021529138088226,-2.7233541011810303,-1.4528993368148804,2.5932881832122803,-1.808384895324707,2.049062967300415,-1.3067915439605713,-0.19835062325000763,0.0,0.0,0.0,0.0,1.0,0.0
test,5.1268157958984375,-0.31679826974868774,1.4474661350250244,2.225987672805786,1.7330232858657837,0.5840295553207397,-5.489346981048584,-0.13921396434307098,0.0,0.0,0.0,0.0,0.0,1.0
origin,1.3861490994074712,-0.6729949036439712,-0.11143606045452419,2.490128739512159,0.6907700521383252,-1.1905835582040731,-1.6549924588700715,-0.804625282235732,,,,,,
