split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,-1.677160620689392,-2.893259048461914,-0.4017919898033142,-0.8797651529312134,0.2960522472858429,-3.6417007446289062,5.861213207244873,0.654001772403717,0.18052330613136292,0.039974868297576904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.8155403137207031,1.2156612873077393,0.5439354181289673,-1.998616337776184,3.121298313140869,-1.2080954313278198,0.790095865726471,3.2994883060455322,-5.104316234588623,-0.5554682612419128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6264972686767578,-5.042705535888672,-6.088132381439209,0.14212508499622345,-0.4999251961708069,2.0692906379699707,0.9930146336555481,-1.1705690622329712,-1.9314143657684326,2.1524057388305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.28441768884658813,-1.2325903177261353,1.0966795682907104,-0.2057044357061386,1.417014718055725,-0.6458457112312317,0.2717800438404083,-0.5362382531166077,0.6250073313713074,-0.010990739800035954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.29223543405532837,-1.9310182332992554,1.7595512866973877,0.15582668781280518,1.1270358562469482,-1.4837803840637207,0.46122369170188904,-1.33381986618042,0.05535782128572464,-1.0790005922317505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7010953426361084,-1.4610471725463867,0.8910582065582275,-2.630518674850464,0.5239346027374268,-0.48441755771636963,0.500039279460907,-0.04122712463140488,1.3684278726577759,-0.4379388988018036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6034353375434875,-1.6830215454101562,1.150397539138794,-2.5631463527679443,2.092379331588745,1.5137077569961548,1.2876354455947876,-0.6129048466682434,2.301414966583252,-0.23481224477291107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.33731532096862793,-3.895801067352295,1.3058185577392578,-0.11021248251199722,-1.7865325212478638,-0.5469027161598206,0.8879497647285461,-2.303589344024658,2.909538745880127,0.7783687710762024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2266532182693481,-0.15078265964984894,2.3565220832824707,-0.3812827467918396,2.87095308303833,-3.699171304702759,2.1354284286499023,-0.7105096578598022,2.9397237300872803,-2.0689024925231934,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.3448169231414795,2.7867238521575928,3.637239694595337,-0.08223149925470352,0.10863517969846725,-3.1450307369232178,1.151695966720581,-0.7894220948219299,2.0347325801849365,1.1112209558486938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.8743696212768555,-1.6353648900985718,3.0019092559814453,-5.137120723724365,2.6068663597106934,0.9941084384918213,-4.877716541290283,0.26332950592041016,1.3129076957702637,0.5424851775169373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.009101390838623,-0.7684336304664612,0.18148057162761688,2.6158244609832764,-1.4496066570281982,0.6470317244529724,3.0057437419891357,-1.6736472845077515,-2.189244031906128,2.5689761638641357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.297825425863266,-2.0804762840270996,0.8372532725334167,0.04250822216272354,1.222408413887024,-0.16523000597953796,-0.030174601823091507,-1.0500438213348389,0.08592238277196884,0.22063536942005157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.19296316802501678,-2.561274766921997,1.2260054349899292,-0.12559549510478973,1.9741493463516235,0.30429336428642273,-0.5579968690872192,-0.4461386501789093,0.373359739780426,-0.8173953890800476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6412994861602783,-2.255516767501831,0.9693753123283386,0.007592702284455299,1.0820715427398682,-1.6870007514953613,-1.0143285989761353,0.7250065803527832,1.5684995651245117,1.5477101802825928,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.58426833152771,-2.0961074829101562,2.447927236557007,0.19015665352344513,1.4297399520874023,-2.212653160095215,0.6051167249679565,-1.3305823802947998,-1.5192612409591675,-1.147122859954834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5133787393569946,-0.6659799218177795,-0.5644670128822327,1.7998831272125244,2.8749923706054688,-3.6626029014587402,-0.8573395013809204,-1.1588536500930786,0.6957141757011414,1.448503851890564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4272468090057373,-3.810568332672119,3.6416983604431152,-1.3794605731964111,0.5805232524871826,-3.7268331050872803,-1.7932100296020508,-2.4259166717529297,-0.19700902700424194,2.311645269393921,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4512251615524292,-4.808842182159424,-1.777106761932373,-2.1832942962646484,1.4869121313095093,-4.4910783767700195,1.1730016469955444,-0.9688680171966553,2.42352557182312,-2.8299307823181152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.130506992340088,2.2191131114959717,0.39469900727272034,1.1590588092803955,-0.6938024759292603,-1.5483540296554565,-5.367429256439209,-2.9565391540527344,-0.9130448698997498,0.47017452120780945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.8454625606536865,-5.537151336669922,0.09863393008708954,-4.772057056427002,1.8356393575668335,-2.8503174781799316,-1.7166002988815308,-3.2370991706848145,-3.377314329147339,4.55762243270874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6340137124061584,-1.8294085264205933,0.9476268887519836,-0.6852911114692688,0.5412814617156982,-0.710824728012085,0.5835460424423218,-0.9318684935569763,-0.1436489224433899,-0.22617194056510925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2281971573829651,-2.6775128841400146,-0.1791008859872818,-1.4964654445648193,1.4808117151260376,-1.2808640003204346,0.1673000156879425,-0.3469840884208679,-0.6622162461280823,-0.13986188173294067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7137171030044556,-2.596930980682373,-0.8660649061203003,-1.1744024753570557,0.239873006939888,-2.274010419845581,-0.7955449819564819,-1.406144618988037,0.59157395362854,0.47205618023872375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.584922194480896,-2.619666576385498,1.434163212776184,-0.5721408724784851,1.8903926610946655,-0.9099798202514648,-1.1913294792175293,-3.712160110473633,-1.1252930164337158,-0.31492042541503906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.9938180446624756,-1.3734174966812134,2.1528303623199463,2.4041075706481934,-1.0741896629333496,-1.5476675033569336,0.15231506526470184,-0.0786743313074112,1.27043879032135,-1.8070828914642334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7126503586769104,-3.8925814628601074,2.1294095516204834,-0.20581552386283875,-0.5952684283256531,-0.5599960088729858,0.4562586843967438,-4.475430011749268,0.3324148952960968,-3.386361598968506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.138960361480713,-2.7151684761047363,4.43878173828125,-2.130420684814453,0.7533785700798035,-3.572918653488159,2.4954049587249756,1.5047814846038818,1.0996832847595215,2.8984193801879883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.8777191638946533,-0.013317037373781204,-3.95871901512146,-3.3954689502716064,1.2726376056671143,-0.14877590537071228,1.3024122714996338,0.7546495795249939,3.6887972354888916,-2.4361701011657715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.0380351543426514,1.0544219017028809,0.8025949001312256,-2.6634902954101562,6.236057281494141,3.2410895824432373,-1.4929038286209106,-5.160305500030518,-1.3450573682785034,0.5459022521972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.024107087403535843,-1.6961033344268799,0.40672725439071655,-0.6862763166427612,1.0599544048309326,-0.9782640933990479,0.045233119279146194,-1.3400352001190186,0.3591659963130951,0.45111513137817383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0003310441970825,-1.7055774927139282,1.893371343612671,0.23667491972446442,0.9594268798828125,-0.4898882210254669,0.10842498391866684,-0.13201843202114105,0.5472313761711121,-0.13059867918491364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6132488250732422,-1.7310426235198975,0.9943653345108032,-0.4774278700351715,2.189324140548706,-1.615790605545044,-0.7588275671005249,-1.0299522876739502,0.9385811686515808,-1.81582510471344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6718003749847412,-1.3777744770050049,-0.8152751326560974,0.9682604074478149,2.942173719406128,-2.2853143215179443,0.30886003375053406,-2.6073803901672363,0.6478613615036011,0.7293636798858643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.3733779191970825,-0.2742999494075775,-0.5122596025466919,-0.5434117913246155,0.44733989238739014,1.7063076496124268,-0.34808334708213806,-3.040631055831909,2.5426623821258545,-1.4024052619934082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.346597284078598,-2.034621238708496,-0.2684601843357086,-2.8012664318084717,4.129024982452393,-2.3101322650909424,-4.002277851104736,-0.7370426654815674,1.249220848083496,-0.1313987821340561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0698195695877075,-4.667031764984131,4.843837738037109,-1.7516582012176514,-0.9902262687683105,-1.9380813837051392,0.8955346345901489,2.268380880355835,-2.2212233543395996,1.2919771671295166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.34913215041160583,3.375655174255371,2.1185402870178223,-2.8580129146575928,0.026516137644648552,2.766693592071533,2.0376996994018555,0.03172285854816437,-1.5743883848190308,-3.000986337661743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.663691759109497,-1.0435571670532227,-1.6525776386260986,-3.53467059135437,1.5970662832260132,-3.549438953399658,-0.343039333820343,-6.130520343780518,-4.064760684967041,-0.9240148067474365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5225646495819092,-2.109879732131958,0.3222232758998871,-0.7497708797454834,1.5897600650787354,-0.6872227191925049,0.572723925113678,-0.4740869700908661,0.05250438302755356,0.3865123689174652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.78242027759552,-2.080291509628296,1.129187822341919,-0.9505665302276611,1.4147629737854004,-0.6310541033744812,-0.09106940031051636,0.6429641246795654,1.0845876932144165,-0.782574474811554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4677842855453491,-1.7196366786956787,-0.8192647099494934,-1.2091106176376343,1.350827932357788,-0.26968833804130554,0.9667757153511047,0.4051460921764374,0.705226719379425,0.7129321694374084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0033488273620605,0.2914462685585022,0.30644211173057556,-0.44867321848869324,-0.25923892855644226,-0.5327520966529846,-0.07210703939199448,-0.06146794185042381,1.404118299484253,-1.2983756065368652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7498737573623657,-1.782594084739685,2.5959959030151367,0.06907401233911514,0.6556879878044128,3.064990997314453,1.369184970855713,-0.7207803726196289,-1.552859902381897,-0.4577353000640869,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.405822515487671,-6.193118572235107,-0.02105683647096157,-1.162468433380127,2.109616994857788,-3.1752610206604004,1.1273530721664429,0.4488507807254791,1.2832282781600952,-1.550401210784912,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8693773746490479,-2.286905527114868,0.7152706384658813,-5.887197494506836,0.09087815135717392,-2.249533176422119,-3.1879241466522217,-2.4767963886260986,0.7952502965927124,-1.586581826210022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.693293035030365,3.4065380096435547,-1.6535383462905884,-0.21309734880924225,3.2716569900512695,-4.192130088806152,-2.8802990913391113,0.34105849266052246,-0.18300694227218628,-1.3857883214950562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.915782928466797,-0.2166019082069397,-3.1805028915405273,-3.297593355178833,2.6943728923797607,-1.6758081912994385,0.9021086692810059,-2.6025009155273438,0.46969664096832275,-1.5257989168167114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.3887743055820465,-1.9448633193969727,1.0705558061599731,-0.5483875870704651,1.1289366483688354,-1.3281744718551636,0.4773000180721283,-0.33192190527915955,0.5940970182418823,-0.1913677155971527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2966488599777222,-1.63124680519104,0.5510860085487366,0.5039426684379578,0.7903086543083191,-0.47170743346214294,-0.8038594126701355,-0.3378053903579712,0.010876544751226902,0.6914094090461731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9522947072982788,-2.098156690597534,1.986879587173462,-0.25570034980773926,1.7595347166061401,-1.391067624092102,-0.18805643916130066,-2.4399802684783936,-0.6377991437911987,-1.4413186311721802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6119348406791687,-0.28119391202926636,2.8835504055023193,1.1039801836013794,0.226179301738739,0.010297396220266819,-0.8846588134765625,0.17322732508182526,1.30171799659729,1.2428351640701294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.335623025894165,-1.3293262720108032,-0.2946949899196625,0.6542444825172424,3.712013006210327,-0.27501988410949707,1.8737729787826538,0.4192076325416565,3.0040905475616455,1.200282096862793,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.42036640644073486,-1.1002967357635498,4.853908538818359,2.2859010696411133,2.4657671451568604,-2.148993492126465,0.18679380416870117,-2.9644296169281006,-0.7766523957252502,1.1125037670135498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.94716739654541,-2.7521140575408936,-0.9854121804237366,-3.3935110569000244,-2.054229259490967,-1.3808317184448242,-2.5020925998687744,-1.6009628772735596,0.0003694411716423929,1.1819123029708862,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.0409567765891552,-1.5303224325180054,4.547061443328857,-1.65334153175354,-1.4810880422592163,-0.23799510300159454,-4.670927047729492,-0.7972406148910522,4.195964336395264,-1.6186597347259521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.516695499420166,-0.10712075233459473,-3.1484878063201904,-0.9179695248603821,0.4791892170906067,2.417924165725708,-0.739478588104248,-3.4075403213500977,-4.3689284324646,-2.0920045375823975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.2520374357700348,-1.9318432807922363,0.6717512011528015,-0.7475214004516602,1.8649235963821411,-0.9407492280006409,-0.023799430578947067,-0.6217919588088989,0.3901107609272003,-0.431167334318161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6721943616867065,-2.300353765487671,0.7386220693588257,0.24364231526851654,1.6290322542190552,0.10887735337018967,-1.0497362613677979,-1.1411707401275635,-0.4365958869457245,-0.11099284142255783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4750339686870575,-1.8127481937408447,1.8320132493972778,-1.1963376998901367,1.4527596235275269,-0.20026808977127075,-0.20818357169628143,-2.9667999744415283,-1.257751226425171,0.16682398319244385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.42138612270355225,-1.7783153057098389,1.7583125829696655,-0.3849461078643799,0.05255485326051712,-2.6476352214813232,1.6842855215072632,0.18492230772972107,-1.9378079175949097,1.7227407693862915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7637132406234741,-0.9644244909286499,3.498610496520996,-1.978323221206665,-1.8298742771148682,-1.2777514457702637,1.1504793167114258,-0.48469552397727966,0.2379600703716278,2.141416549682617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.180657148361206,0.19898420572280884,-0.3175360858440399,0.8189569711685181,5.557995319366455,1.1753545999526978,1.51883065700531,-1.7415316104888916,0.9954790472984314,0.7489733695983887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.256157636642456,-5.389422416687012,1.7901772260665894,0.7134813070297241,5.460479259490967,0.7530494928359985,-0.3328465223312378,-3.0909364223480225,-2.251235246658325,0.5781824588775635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.246920585632324,-2.2961080074310303,1.069517731666565,-0.8979557156562805,2.861194372177124,1.187790870666504,-0.7673280835151672,-1.4928761720657349,4.088449478149414,-3.797468662261963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.276735782623291,-1.2017178535461426,-5.191696643829346,-4.811781406402588,2.373234510421753,-4.630510330200195,-1.304386019706726,0.7486515045166016,0.03135589137673378,-1.684523105621338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.09517819434404373,-1.574846625328064,0.8263354897499084,-0.7575713396072388,1.321414589881897,-0.46600282192230225,-0.6910735964775085,-0.6809893250465393,-0.06003176048398018,0.24469199776649475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0344606637954712,-2.4180643558502197,0.034121736884117126,-0.7405481934547424,1.174753189086914,0.04871239513158798,0.47145986557006836,-0.7486346960067749,0.18281587958335876,-1.182442307472229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4499109983444214,-2.748361349105835,0.6415330171585083,-1.9088597297668457,1.0151636600494385,1.3531008958816528,-0.19760863482952118,-0.325668066740036,0.8622041940689087,-0.2191883772611618,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6677806377410889,-3.399360418319702,0.32480356097221375,0.781832754611969,-0.9971168041229248,-0.3173096179962158,-1.276401400566101,-0.26350483298301697,0.45360177755355835,0.9569921493530273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.484039545059204,-3.838613271713257,0.09231425821781158,-0.2147732824087143,-0.128286674618721,-1.9848657846450806,-0.7452170848846436,-3.5009610652923584,1.5990138053894043,2.262155294418335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.476230263710022,1.2353219985961914,3.461257219314575,1.2351090908050537,1.619535207748413,-1.163329005241394,1.0724382400512695,2.5818498134613037,-1.4929152727127075,0.48035162687301636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.3829803466796875,-0.13184264302253723,-2.4615025520324707,-2.7695541381835938,-0.7603054642677307,-0.4728406071662903,-1.7968642711639404,1.9580810070037842,-0.7470275163650513,-2.2828853130340576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.6755866408348083,-4.9653778076171875,3.3223137855529785,1.9148342609405518,-0.7621766328811646,0.9468905925750732,-4.255373001098633,3.189566135406494,-0.5847066044807434,-0.8433642983436584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.8828107118606567,-0.7891784906387329,5.774306297302246,-2.3810644149780273,-3.9912006855010986,1.8023746013641357,-0.45952650904655457,-0.43440595269203186,-0.06384109705686569,-4.029547214508057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.12571485340595245,-1.3780837059020996,1.3477203845977783,-0.8331940174102783,1.7552788257598877,-0.7002893686294556,-0.10499469190835953,-0.5240250825881958,0.21115665137767792,0.2974255681037903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.24013274908065796,-1.6528410911560059,-0.5045326352119446,-0.8905497193336487,1.4915157556533813,-0.9871830940246582,-0.01984564960002899,-0.8144598007202148,-0.6802331805229187,1.024366855621338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5001292824745178,-0.5780114531517029,1.645784854888916,1.4306328296661377,2.061265707015991,-0.9050987958908081,0.45683953166007996,-1.6690421104431152,0.763023853302002,-0.06736001372337341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7978554964065552,-3.8914918899536133,0.7227357029914856,-1.9938966035842896,1.399810791015625,-0.7769200801849365,-1.109545111656189,0.36159685254096985,-1.5008183717727661,0.7912029027938843,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9034368991851807,-0.6669697165489197,0.03907685726881027,-1.4511115550994873,4.095545768737793,-0.9757081866264343,2.8939082622528076,-2.847332715988159,0.3599126636981964,-0.529681921005249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.392073631286621,1.6676913499832153,0.03664012998342514,-1.298134207725525,1.0310043096542358,-0.37193384766578674,1.214722752571106,0.8216559886932373,-1.0021425485610962,2.165334701538086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8310816287994385,-3.0516908168792725,5.547069072723389,-3.393718957901001,0.6697359681129456,-2.7254085540771484,0.5432042479515076,-2.152066230773926,-1.756348729133606,-2.4689531326293945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.300720691680908,-0.7557960748672485,1.2258381843566895,4.194916725158691,-1.692133903503418,-1.759178876876831,1.8053147792816162,-0.8781396150588989,1.4906959533691406,0.03729402273893356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6992833614349365,-5.1934990882873535,2.232334852218628,-5.98326301574707,0.642201840877533,-4.839751243591309,1.1302154064178467,0.50660240650177,-1.3335533142089844,4.026268482208252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.29215750098228455,-1.58447265625,1.3254539966583252,-0.09135366231203079,1.5903079509735107,-0.8865410685539246,0.5089591145515442,-0.611461341381073,0.02801063284277916,0.1588059812784195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7675749659538269,-2.2557671070098877,1.2863571643829346,-0.2723875939846039,0.21816237270832062,-1.3413190841674805,0.12659835815429688,-1.0336228609085083,1.0927146673202515,0.5429978966712952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
